"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.760292380E-1,7.092080116E-1,1.881117821E-1,-3.592395782E-1,8.169547851E-1
6.807708010E-1,6.903882623E-1,1.812214851E-1,7.851791382E-2,7.180823366E-1
6.855123630E-1,7.730614543E-1,1.611938477E-1,5.283966064E-1,9.501633767E-1
6.902539260E-1,8.452866673E-1,1.537113190E-1,8.694076538E-1,1.222295540E0
6.949954880E-1,9.121080041E-1,1.273927689E-1,1.081137657E0,1.420221308E0
6.997369990E-1,1.002193689E0,1.273331642E-1,1.228762627E0,1.590743071E0
7.044785610E-1,1.124759912E0,1.175374985E-1,1.338926315E0,1.752604805E0
7.092201240E-1,1.248810291E0,1.076040268E-1,1.376188278E0,1.861451033E0
7.139616860E-1,1.302900434E0,1.071138382E-1,1.428945541E0,1.936726174E0
7.187032490E-1,1.273099184E0,1.040883064E-1,1.421004295E0,1.910724762E0
7.234447590E-1,1.238134980E0,4.661560059E-2,1.357319832E0,1.837788989E0
7.281863220E-1,1.066421390E0,-5.977249146E-2,1.276082039E0,1.664095160E0
7.329278840E-1,8.718357086E-1,-2.119641304E-1,1.086828232E0,1.409333850E0
7.376694470E-1,7.773655653E-1,-3.523039818E-1,8.899841309E-1,1.233080318E0
7.424110090E-1,7.841045856E-1,-4.473752975E-1,6.569299698E-1,1.116477337E0
7.471525720E-1,8.720559478E-1,-5.803971291E-1,3.996028900E-1,1.121171206E0
7.518941340E-1,9.960236549E-1,-7.317276001E-1,1.108198166E-1,1.240874463E0
7.566356450E-1,1.204856038E0,-8.416216373E-1,-1.569900513E-1,1.478056470E0
7.613772070E-1,1.442981839E0,-9.504609108E-1,-4.112548828E-1,1.776148392E0
7.661187700E-1,1.598457575E0,-1.112731457E0,-5.522508621E-1,2.024405821E0
7.708603320E-1,1.664231062E0,-1.232670307E0,-6.235942841E-1,2.162870996E0
7.756018950E-1,1.594394803E0,-1.348530293E0,-5.971183777E-1,2.171906788E0
7.803434570E-1,1.294728875E0,-1.422029734E0,-5.067367554E-1,1.988786958E0
7.850849670E-1,8.633114100E-1,-1.534106731E0,-4.336738586E-1,1.812970786E0
7.898265300E-1,4.207551777E-1,-1.653534889E0,-1.754817963E-1,1.715227801E0
7.945680920E-1,5.084642768E-2,-1.723044395E0,1.668262482E-1,1.731848245E0
7.993096550E-1,-2.018362880E-1,-1.819073915E0,3.881654739E-1,1.870946347E0
8.040512170E-1,-3.856127858E-1,-1.958369493E0,7.106437683E-1,2.118707828E0
8.087927800E-1,-5.388413072E-1,-2.122015238E0,1.202705383E0,2.497958939E0
8.135342900E-1,-6.665683985E-1,-2.267422676E0,1.589647293E0,2.848244642E0
8.182758530E-1,-6.790007353E-1,-2.280736685E0,1.833796501E0,3.004265539E0
8.230174150E-1,-5.343444347E-1,-2.276771069E0,1.733204842E0,2.910877788E0
8.277589780E-1,-3.472667933E-1,-2.262366772E0,1.610572815E0,2.798721570E0
8.325005400E-1,-1.714594364E-1,-2.313354731E0,1.444089890E0,2.732472151E0
