,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
2711,12.90915631,2.024015903,-10.97545624,-0.199930191,11.16231392,1.0
2712,12.91389844,1.730254889,-11.32127762,-0.4488141537,11.46152446,1.0
2713,12.91864052,1.493038535,-11.44670486,-0.6071567535,11.55962178,1.0
2714,12.92338261,1.484721184,-11.27560043,-0.9684377909,11.41408927,1.0
2715,12.92812474,1.669490337,-10.99213028,-1.521085739,11.2217569,1.0
2716,12.93286683,1.781900644,-10.66536427,-1.974266291,10.9919467,1.0
2717,12.93760891,1.71692574,-10.47921848,-2.159035206,10.83620261,1.0
2718,12.94235105,1.411715627,-10.4287262,-2.497758865,10.81619482,1.0
2719,12.94709313,0.9427917004,-10.4139986,-2.919686794,10.85655535,1.0
2720,12.95183521,0.5061099529,-10.43877792,-2.634573936,10.77799664,1.0
2721,12.95657735,0.4161617756,-10.36344433,-0.8888751268,10.40981594,1.0
2722,12.96131943,0.6417832375,-10.35194969,1.595784664,10.49386854,1.0
2723,12.96606151,1.416218281,-10.3949728,3.655148745,11.10951151,1.0
2724,12.97080365,2.731100082,-10.30295658,5.115958214,11.82297976,1.0
2725,12.97554573,3.393660784,-9.982254028,5.272367001,11.78813738,1.0
2726,12.98028782,3.557272434,-9.169827461,5.271137238,11.15906854,1.0
2727,12.98502995,3.83667469,-7.920872211,4.901324749,10.07389069,1.0
2728,12.98977204,4.583209991,-6.499895096,3.09753561,8.53517293,1.0
2729,12.99451412,5.587199211,-5.043698311,0.4714021683,7.541744339,1.0
2730,12.99925625,6.512957573,-3.797139168,-0.5562704802,7.559518441,1.0
2731,13.00399834,7.164767742,-2.66149044,-0.306961298,7.649291039,1.0
2732,13.00874042,7.492630005,-1.278076172,-0.9491381645,7.659885531,1.0
2733,13.01348256,7.346858025,0.3143472672,-1.924277067,7.601182755,1.0
2734,13.01822464,6.96897316,1.692382812,-2.006237984,7.446860905,1.0
2735,13.02296672,6.475792885,3.339390755,-0.3357810974,7.293844874,1.0
2736,13.02770886,5.856688976,5.48921299,2.428945065,8.386419924,1.0
2737,13.03245094,6.268830299,8.799150467,5.640347481,12.18756752,1.0
2738,13.03719308,7.770332813,13.86458588,8.669909477,18.10447856,1.0
2739,13.04193516,10.76112843,23.72359467,12.68316174,28.97366771,1.0
2740,13.04667724,17.03857803,44.07668304,16.04099274,49.90371306,1.0
2741,13.05141933,19.27902985,65.52751923,16.49495888,70.26820359,1.0
2742,13.05616146,7.527729988,69.77191925,18.16816902,72.49048076,1.0
2743,13.06090355,-16.35801125,70.02381897,23.12044144,75.53459186,1.0
2744,13.06564563,-40.4865036,68.56275177,28.61492538,84.60982129,1.0
2745,13.07038776,-53.81193924,60.96382523,33.09499741,87.79289062,1.0
2746,13.07512985,-46.31345367,51.60821533,29.01108551,75.16639517,1.0
2747,13.07987193,-30.45449257,42.7525177,16.60451698,55.05419032,1.0
2748,13.08461407,-19.5864048,34.9486618,4.754179955,40.34400131,1.0
2749,13.08935615,-13.99574566,28.83547211,1.031560183,32.0691357,1.0
2750,13.09409823,-12.04810715,23.8101368,0.7964746952,26.69670152,1.0
2751,13.09884037,-12.85895252,19.61480141,1.987651587,23.53813614,1.0
2752,13.10358245,-14.86484909,16.42370224,3.908773661,22.49400465,1.0
2753,13.10832459,-16.80399704,14.24350834,6.375792503,22.93256585,1.0
2754,13.11306667,-17.9300766,13.26361465,8.88703537,24.00813442,1.0
2755,13.11780875,-16.37955856,13.6250124,10.58292675,23.78926733,1.0
2756,13.12255089,-14.25475407,14.1938839,11.9625349,23.404414,1.0
2757,13.12729297,-13.01751137,14.11695862,12.77981377,23.06659409,1.0
2758,13.13203506,-11.43702507,13.89369583,12.66289139,22.00429832,1.0
2759,13.13677719,-9.933921814,13.57338428,12.1271162,20.7361161,1.0
2760,13.14151928,-8.887213707,12.6545887,11.32357216,19.16623252,1.0
2761,13.14626136,-7.766845703,11.47568703,10.163414,17.18459395,1.0
2762,13.15100349,-6.410263062,10.24078846,9.439097404,15.33172465,1.0
2763,13.15574558,-5.451539993,8.488529205,10.6384058,14.66117643,1.0
2764,13.16048766,-4.531898499,6.290840149,9.057461739,11.92268371,1.0
2765,13.1652298,-3.204420805,4.711892128,6.08742857,8.338286797,1.0
2766,13.16997188,-1.880770445,3.628091812,3.470163822,5.361192462,1.0
2767,13.17471396,-0.6210517883,2.669048309,1.64620626,3.196798281,1.0
2768,13.1794561,0.4304986,1.72256279,0.5787319541,1.867480197,1.0
2769,13.18419818,0.9209477901,0.802816391,-0.3005594909,1.258171291,1.0
2770,13.18894026,1.465454578,0.09651851654,-2.197309256,2.642922797,1.0
2771,13.1936824,3.563170433,-0.5790643692,-7.302857399,8.146362702,1.0
2772,13.19842448,5.496829987,-1.429555893,-10.18911934,11.66520136,1.0
2773,13.20316657,7.530790329,-2.599692822,-10.87757969,13.48306143,1.0
2774,13.2079087,9.820940971,-3.912703991,-11.83955002,15.87246291,1.0
2775,13.21265079,11.57920456,-5.404503822,-13.76403141,18.78124598,1.0
2776,13.21739287,12.44066906,-7.368980885,-15.79584026,21.41449732,1.0
2777,13.222135,12.1380415,-9.468537331,-16.33608055,22.44666519,1.0
2778,13.22687709,11.1894722,-11.48122978,-13.73854351,21.11327789,1.0
2779,13.23161922,10.02801132,-13.15052223,-10.74674988,19.72282634,1.0
2780,13.23636131,9.228262901,-14.26186562,-8.850399971,19.15440489,1.0
2781,13.24110339,8.873993874,-15.08234024,-7.77782917,19.14991856,1.0
2782,13.24584552,8.853214264,-15.55464935,-6.437791824,19.0202966,1.0
2783,13.25058761,8.469230652,-15.78996468,-6.179625511,18.95359132,1.0
2784,13.25532969,7.853515625,-15.99263477,-6.801578522,19.07101322,1.0
2785,13.26007183,7.03339386,-15.99829769,-7.941910744,19.19604398,1.0
2786,13.26481391,6.575338364,-15.7087059,-9.360113144,19.4321958,1.0
2787,13.26955599,6.52238369,-15.23074341,-10.1485815,19.42963562,1.0
2788,13.27429813,6.252429962,-14.61399841,-9.667265892,18.60424306,1.0
2789,13.27904021,5.820944309,-13.74538517,-8.012130737,16.94146526,1.0
2790,13.2837823,5.308238983,-13.11694908,-5.486290932,15.17666441,1.0
2791,13.28852443,5.681990623,-12.31703949,-3.321377277,13.9651719,1.0
2792,13.29326651,7.055141926,-11.21591949,-3.402201176,13.68016267,1.0
2793,13.2980086,7.653463364,-9.945750237,-5.402050495,13.6629279,1.0
2794,13.30275073,7.945108891,-8.728013039,-6.361358643,13.40782796,1.0
2795,13.30749282,8.442651749,-7.615616798,-5.698370457,12.71799566,1.0
2796,13.31223495,8.42430687,-6.736838818,-4.165338039,11.56304391,1.0
2797,13.31697704,7.828058243,-6.569397926,-1.545008421,10.33549883,1.0
2798,13.32171912,6.983798027,-7.005331039,-0.9640938044,9.938690795,1.0
2799,13.3264612,5.779121399,-7.179465294,-0.2490377426,9.219814849,1.0
2800,13.33120334,3.72530365,-7.445013046,0.243449688,8.328587773,1.0
2801,13.33594542,1.754585624,-7.986978531,0.3378129005,8.184406779,1.0
2802,13.3406875,0.6778306961,-8.278982162,-0.1208589077,8.307563239,1.0
2803,13.34542964,0.5728704929,-8.241540909,-1.141976953,8.339981326,1.0
2804,13.35017172,0.4323370457,-8.053463936,-2.117743731,8.338467197,1.0
2805,13.35491386,0.2326526642,-7.845809937,-3.04067421,8.4176339,1.0
2806,13.35965594,-0.1069848537,-7.74733305,-3.548396111,8.521955767,1.0
2807,13.36439803,-0.4177536964,-7.566155434,-3.641576529,8.407276956,1.0
2808,13.36914016,-0.287201643,-7.495671749,-3.574228764,8.309193162,1.0
2809,13.37388224,0.05032205582,-7.439961433,-3.298718452,8.138617934,1.0
2810,13.37862433,0.2811379433,-7.360813141,-3.035468102,7.96709955,1.0
2811,13.38336646,0.4647860527,-7.296712875,-2.674324989,7.785246239,1.0
2812,13.38810855,0.6391890049,-7.314803123,-2.363465786,7.713681212,1.0
2813,13.39285063,0.6435482502,-7.39367485,-2.232026339,7.75000153,1.0
2814,13.39759276,0.6114621162,-7.483215332,-2.090965986,7.793878135,1.0
2815,13.40233485,0.544839859,-7.571561337,-2.108096361,7.878417469,1.0
2816,13.40707698,0.416867733,-7.708922386,-2.320065975,8.061263498,1.0
2817,13.41181907,0.1769783497,-7.904736042,-2.641623974,8.336327156,1.0
2818,13.41656115,-0.06018233299,-8.065665245,-2.855594397,8.55645938,1.0
2819,13.42130328,-0.1846940517,-8.241984367,-3.000443935,8.773088511,1.0
2820,13.42604537,-0.08636951447,-8.522143364,-2.927469015,9.011351843,1.0
2821,13.4307875,0.46971035,-8.769677162,-2.595016241,9.157618393,1.0
2822,13.43552959,1.563592434,-8.874432564,-2.034944773,9.238039557,1.0
2823,13.44027167,2.461385489,-8.946660042,-1.5039258,9.400156235,1.0
2824,13.44501381,2.856861115,-9.084900856,-1.160603523,9.593960576,1.0
2825,13.44975589,3.067923069,-9.203480721,-0.9511098862,9.747862296,1.0
2826,13.45449797,3.084275484,-9.283812523,-0.9055789709,9.824561237,1.0
2827,13.45924011,3.053534508,-9.319237709,-0.88923347,9.846979264,1.0
2828,13.46398219,3.034928083,-9.307771683,-0.8775502443,9.829318216,1.0
2829,13.46872433,2.944262981,-9.285637856,-0.783890605,9.772729371,1.0
2830,13.47346641,2.872252226,-9.250613213,-0.7514554262,9.715367359,1.0
2831,13.47820849,2.933534622,-9.243360519,-0.7324028015,9.725315056,1.0
2832,13.48295063,3.012887955,-9.144395828,-0.5758990049,9.645160888,1.0
2833,13.48769271,3.119574308,-9.039972305,-0.416005969,9.572142086,1.0
2834,13.4924348,3.560138226,-8.958409309,-0.2747863531,9.643816106,1.0
2835,13.49717693,4.261031151,-8.894218445,-0.2489287853,9.865367391,1.0
2836,13.50191901,5.014855385,-8.80372715,-0.07370829582,10.1321182,1.0
2837,13.5066611,5.628157139,-8.820532799,0.1279162169,10.46395309,1.0
2838,13.51140323,6.115110397,-8.9802351,0.1873527765,10.86619983,1.0
2839,13.51614532,6.139633179,-9.39779377,0.2375513315,11.22809218,1.0
2840,13.52088745,6.087861061,-9.841468811,0.2342529297,11.57460302,1.0
2841,13.52562954,6.018434525,-10.25417805,0.2863345146,11.89334726,1.0
2842,13.53037162,5.928118706,-10.66489983,0.5744321346,12.21526307,1.0
2843,13.53511375,5.885588646,-10.96834278,0.7869591713,12.47252989,1.0
2844,13.53985584,5.933492184,-11.32707024,0.9811029434,12.82464084,1.0
2845,13.54459797,5.552308083,-11.53100967,1.49228251,12.88484444,1.0
2846,13.54934006,4.628489017,-11.5311861,2.104520798,12.60238753,1.0
2847,13.55408214,3.940093994,-11.30254459,2.464706421,12.220746,1.0
2848,13.55882428,3.913362503,-10.9033041,2.838656902,11.92704571,1.0
2849,13.56356636,4.12147665,-10.43180847,3.721850395,11.81784109,1.0
2850,13.56830849,4.639528751,-9.866100311,4.983235836,11.98740179,1.0
2851,13.57305058,5.204200745,-9.418024063,5.934254646,12.28813496,1.0
2852,13.57779266,5.516453743,-9.071954727,6.383404255,12.38868332,1.0
2853,13.5825348,5.885292053,-8.520411491,6.418460369,12.18321419,1.0
2854,13.58727688,6.505016327,-7.669167042,6.364748955,11.90131883,1.0
2855,13.59201901,6.747804642,-6.905691147,6.58493042,11.68686213,1.0
2856,13.5967611,6.424510956,-6.562804699,6.822441101,11.44073639,1.0
2857,13.60150318,6.193777084,-6.052104473,7.319211006,11.33850488,1.0
2858,13.60624532,6.128761292,-4.945778847,7.883942127,11.14356257,1.0
2859,13.6109874,5.833642006,-3.311518192,8.30086422,10.67248231,1.0
2860,13.61572954,4.926120281,-1.439480782,8.355289459,9.805591665,1.0
2861,13.62047162,3.98120594,0.732468605,7.723258495,8.719818392,1.0
2862,13.6252137,3.241765499,3.768993378,6.895377159,8.500622377,1.0
2863,13.62995584,2.273639679,8.442680359,6.055811882,10.63584254,1.0
2864,13.63469792,1.311010242,16.22952271,5.563624859,17.20668698,1.0
2865,13.63944,5.306445122,32.45587921,6.098854065,33.44754813,1.0
2866,13.64418214,12.31512737,61.32614899,5.329865456,62.77711667,1.0
2867,13.64892422,11.53117085,69.09838867,1.789110661,70.07678742,1.0
2868,13.65366636,-7.091493607,69.60279083,2.894311905,70.0229592,1.0
2869,13.65840844,-37.34831619,69.65472412,8.96257782,79.54247366,1.0
2870,13.66315058,-60.7608757,69.65609741,16.0868454,93.82239881,1.0
2871,13.66789266,-63.2890892,68.17459106,20.25981331,95.20369591,1.0
2872,13.67263474,-47.56512451,54.82281876,17.96033669,74.7700222,1.0
2873,13.67737688,-33.4292717,42.36106873,14.08444786,55.77049418,1.0
2874,13.68211896,-23.8713913,32.88170242,9.654678345,41.76436867,1.0
2875,13.6868611,-17.87229347,26.12179947,8.668290138,32.81625413,1.0
2876,13.69160318,-13.03694439,21.69925308,8.828629494,26.80977811,1.0
2877,13.69634526,-10.16711235,19.11291885,8.066656113,23.10291716,1.0
2878,13.7010874,-10.94109726,18.6949501,8.244281769,23.17707813,1.0
2879,13.70582948,-13.77030754,18.76710892,9.065001488,24.97999197,1.0
2880,13.71057162,-15.47982597,18.45630836,9.79001236,26.00201286,1.0
2881,13.7153137,-14.6619873,17.70251465,9.845071793,25.00556608,1.0
2882,13.72005584,-12.08511257,16.4529686,8.800924301,22.23075325,1.0
2883,13.72479792,-9.605923653,14.65964794,7.526579857,19.0742877,1.0
2884,13.72954,-8.03652668,12.5604353,5.890673637,16.03278927,1.0
2885,13.73428214,-6.638053894,10.5932579,3.956230164,13.11230833,1.0
2886,13.73902422,-5.8279953,8.962471008,2.086156845,10.89235816,1.0
2887,13.74376636,-5.556943417,7.443100929,1.161458492,9.361001945,1.0
2888,13.74850844,-5.364403725,5.841306686,-0.2600688338,7.935069434,1.0
2889,13.75325052,-5.721466064,3.54275322,-0.3925591409,6.740947781,1.0
2890,13.75799266,-4.539140701,1.822937965,-1.864952445,5.234973615,1.0
2891,13.76273474,-3.275197029,0.9845676422,-3.521609306,4.908973531,1.0
2892,13.76747688,-2.219178677,-0.367857933,-4.305412292,4.857638157,1.0
2893,13.77221896,-1.283565998,-1.878226757,-4.990152836,5.48424131,1.0
2894,13.7769611,-0.3527870178,-3.640550137,-5.588183403,6.678761691,1.0
2895,13.78170318,0.3642702103,-5.464531422,-6.278294563,8.331313166,1.0
2896,13.78644526,0.8684530258,-7.236673355,-6.704398155,9.903161441,1.0
2897,13.7911874,0.7603173256,-9.022996902,-6.533724308,11.16611431,1.0
2898,13.79592948,0.2832295895,-10.53558254,-6.0905056,12.17263229,1.0
2899,13.80067162,0.2758758068,-11.7759428,-5.83716774,13.14615775,1.0
2900,13.8054137,0.550650835,-12.99151134,-5.448335171,14.09847295,1.0
2901,13.81015584,1.671233416,-14.33977699,-4.379553318,15.08650763,1.0
2902,13.81489792,3.047821999,-15.16900253,-3.253633261,15.81056565,1.0
2903,13.81964,3.75616765,-15.37608528,-2.500622034,16.0245407,1.0
2904,13.82438214,4.24546957,-14.94432259,-2.544875622,15.74271836,1.0
2905,13.82912422,5.97013855,-14.45901299,-3.167029142,15.96044123,1.0
2906,13.83386636,7.379218102,-14.23939514,-3.264621735,16.36676476,1.0
2907,13.83860844,8.886874199,-14.45846176,-4.62074852,17.58905814,1.0
2908,13.84335058,10.85774231,-15.23817444,-7.481877327,20.15120385,1.0
2909,13.84809266,13.47887897,-17.00848961,-10.91703987,24.29301662,1.0
2910,13.85283474,15.52256775,-19.50163651,-13.23918915,28.22304139,1.0
2911,13.85757688,16.04312515,-21.56696892,-12.8958168,29.81305258,1.0
2912,13.86231896,15.45723152,-22.54882622,-11.0476017,29.48601488,1.0
2913,13.8670611,13.86116982,-22.43696213,-8.254630089,27.63490937,1.0
2914,13.87180318,12.14118958,-21.43188095,-5.75316,25.29491758,1.0
2915,13.87654532,10.89842415,-20.12342644,-3.450921059,23.14382848,1.0
2916,13.8812874,10.24201679,-18.53837204,-1.189052463,21.21282611,1.0
2917,13.88602954,10.0778904,-16.95180893,0.7390571833,19.73509327,1.0
2918,13.89077162,9.56983757,-15.21078873,2.471823931,18.14000547,1.0
2919,13.8955137,8.350894928,-13.39250374,3.652683735,16.19995991,1.0
2920,13.90025584,7.73026228,-11.42202568,4.312125206,14.45039963,1.0
2921,13.90499792,7.383481503,-9.490356445,3.661122561,12.5692674,1.0
2922,13.90974006,7.055371761,-7.997618198,2.077824831,10.86542791,1.0
2923,13.91448214,6.706137657,-6.817212105,0.5168292522,9.576730947,1.0
2924,13.91922428,6.318238258,-5.875247478,-0.6977612972,8.655953931,1.0
2925,13.92396636,6.036987305,-5.093065262,-1.741535902,8.088107119,1.0
2926,13.92870844,5.741930008,-4.56200552,-2.588819504,7.777122926,1.0
2927,13.93345058,5.477294922,-4.244445324,-3.319119453,7.683269468,1.0
2928,13.93819266,5.186238289,-4.244131565,-4.12224865,7.867823985,1.0
2929,13.9429348,4.830546856,-4.435489655,-4.802751541,8.128602203,1.0
2930,13.94767688,4.537245274,-4.695645332,-5.351270676,8.442261403,1.0
2931,13.95241901,4.222939491,-5.066896439,-5.801484585,8.784297402,1.0
2932,13.9571611,3.96250248,-5.376381874,-6.188723564,9.105339494,1.0
2933,13.96190323,3.737491369,-5.673966408,-6.459363937,9.374759677,1.0
2934,13.96664532,3.541432619,-5.85896492,-6.528214455,9.459746238,1.0
2935,13.97138745,3.444168329,-5.921845436,-6.467606544,9.421278218,1.0
2936,13.97612954,3.268908501,-6.025373459,-6.344812393,9.340638758,1.0
2937,13.98087162,3.017980337,-6.078691483,-6.471501827,9.377581317,1.0
2938,13.98561375,2.813370466,-6.100959778,-6.795764923,9.556107182,1.0
2939,13.99035584,2.628673315,-6.128137589,-6.860940933,9.567471149,1.0
2940,13.99509797,2.454250097,-6.263142586,-6.774699211,9.547085838,1.0
2941,13.99984006,2.359213114,-6.384041786,-6.426805496,9.360860267,1.0
2942,14.00458219,2.389238596,-6.354579926,-6.055902481,9.09742282,1.0
2943,14.00932428,2.519007444,-6.107721329,-5.654490471,8.69614402,1.0
2944,14.01406641,2.93255043,-5.399317265,-5.138211727,8.009600408,1.0
2945,14.01880849,3.889733553,-3.87046814,-4.302333832,6.972849284,1.0
2946,14.02355063,4.827657223,-2.224638939,-2.917371273,6.063526022,1.0
2947,14.02829271,4.91391325,-1.550207615,-1.279296637,5.309075905,1.0
2948,14.03303485,4.829528809,-1.169733047,-0.09095644951,4.969999697,1.0
2949,14.03777693,4.158847332,-1.372664928,1.111969352,4.518483814,1.0
2950,14.04251907,2.71062088,-2.864807606,2.156868935,4.495183175,1.0
2951,14.04726115,1.229957104,-4.907077789,2.964491606,5.863481678,1.0
2952,14.05200323,-0.002835273743,-7.000297546,3.500473976,7.826716542,1.0
2953,14.05674537,-1.006646395,-8.922753334,3.756300449,9.733378503,1.0
2954,14.06148745,-1.864372969,-11.36837959,3.652377605,12.08535491,1.0
2955,14.06622959,-2.714706421,-13.01016235,3.362025261,13.70901781,1.0
2956,14.07097167,-3.060113668,-14.05004692,3.012982368,14.69170436,1.0
2957,14.07571381,-2.85021615,-14.7994175,2.624621868,15.29820677,1.0
2958,14.08045589,-2.463497162,-15.35411263,2.225133419,15.70887684,1.0
2959,14.08519802,-1.832640171,-15.57527828,1.823110342,15.78833731,1.0
2960,14.08994011,-0.8585197926,-15.38139343,1.484457731,15.47669005,1.0
2961,14.09468224,0.1876351833,-14.72927666,1.22766602,14.78154125,1.0
2962,14.09942433,0.7066963911,-13.81273556,1.059525728,13.87132575,1.0
2963,14.10416646,0.6920162439,-12.84722519,1.104257703,12.91315092,1.0
2964,14.10890855,0.4423542023,-12.01937294,1.193921804,12.08662287,1.0
2965,14.11365068,0.1532585621,-11.36970806,1.229979753,11.43707129,1.0
2966,14.11839276,-0.1900537014,-10.81185818,1.285791874,10.88970424,1.0
2967,14.1231349,-0.5112063885,-10.33600712,1.259897709,10.42505239,1.0
2968,14.12787698,-0.6905195713,-9.891611099,1.1916641,9.987034131,1.0
2969,14.13261907,-0.7828123569,-9.432964325,1.053414345,9.52382764,1.0
2970,14.1373612,-1.080186129,-9.062864304,0.8530638814,9.166789484,1.0
2971,14.14210334,-1.408562183,-8.991791725,0.6804131269,9.126846546,1.0
2972,14.14684542,-1.826440334,-9.057107925,0.6374230385,9.261392789,1.0
2973,14.1515875,-2.061744452,-9.089064598,0.5147075653,9.334174271,1.0
2974,14.15632964,-1.323734045,-8.766844749,0.485178411,8.879484038,1.0
2975,14.16107172,-0.1465759277,-8.224225998,0.8870155811,8.273220317,1.0
2976,14.16581386,0.6334940195,-8.083045959,2.248627901,8.413873905,1.0
2977,14.17055594,1.009390712,-8.271321297,3.856853724,9.181990321,1.0
2978,14.17529808,1.291414261,-8.545125008,5.561747074,10.27715635,1.0
2979,14.18004016,1.351241708,-8.845067024,7.285695076,11.53873553,1.0
2980,14.1847823,1.254032612,-9.260081291,7.765688419,12.1502107,1.0
2981,14.18952438,1.354787946,-9.680304527,7.452519894,12.29161498,1.0
2982,14.19426651,1.50384748,-10.16082096,5.906289577,11.84854828,1.0
2983,14.1990086,1.582248926,-10.50086975,4.98067522,11.72940335,1.0
2984,14.20375073,1.892760992,-10.77230358,5.266328812,12.13916339,1.0
2985,14.20849282,1.95586884,-10.96795464,6.488511086,12.89271996,1.0
2986,14.21323495,2.420546532,-10.84367085,8.212495804,13.81627049,1.0
2987,14.21797704,3.560087204,-10.05237198,9.606776237,14.35320706,1.0
2988,14.22271917,4.697121143,-8.276021957,10.14458561,13.90928121,1.0
2989,14.22746125,5.467517853,-6.333071232,10.21832275,13.20665221,1.0
2990,14.23220339,5.982195854,-4.986289978,10.1091938,12.76109534,1.0
2991,14.23694547,6.246750832,-3.701570034,9.850948334,12.23783885,1.0
2992,14.24168761,6.48731041,-1.926216125,9.069225311,11.31575683,1.0
2993,14.24642974,7.413169861,1.523565292,7.815822601,10.87949546,1.0
2994,14.25117183,10.79158497,9.426642418,5.813920021,15.46355585,1.0
2995,14.25591391,18.96637917,28.85185623,2.866207123,34.64633155,1.0
2996,14.26065605,28.21969414,59.74497223,-4.63099432,66.23638692,1.0
2997,14.26539813,28.74391365,68.82763672,-12.11310768,75.5657563,1.0
2998,14.27014026,10.89217186,69.41842651,-14.35682774,71.7194245,1.0
2999,14.27488235,-18.99262428,69.50064087,-6.314820766,72.32520874,1.0
3000,14.27962448,-48.08780289,69.55712891,3.966858864,84.65439704,1.0
3001,14.28436662,-67.1938324,69.59483337,13.96030045,97.74119875,1.0
3002,14.2891087,-68.74217224,61.49629211,19.29761124,94.23204332,1.0
3003,14.29385084,-57.22999191,47.02375793,20.05825996,76.73877493,1.0
3004,14.29859292,-41.19626999,37.43640137,15.32389832,57.73593914,1.0
3005,14.30333506,-26.01091576,31.39335632,7.65944767,41.48225763,1.0
3006,14.30807714,-14.6163578,26.87281418,3.87412262,30.83496203,1.0
3007,14.31281928,-7.035955429,24.41824722,18.03899002,31.16345018,1.0
3008,14.31756136,-0.9359617233,23.50772858,23.3778038,33.1664143,1.0
3009,14.32230349,3.456216812,21.67347527,21.34654236,30.61633282,1.0
3010,14.32704558,3.646034002,19.49451065,18.20798492,26.92322834,1.0
3011,14.33178771,3.995963573,16.95527649,13.57286358,22.08329123,1.0
3012,14.3365298,4.513972759,15.18594551,8.521943092,17.98923026,1.0
3013,14.34127193,6.21306324,13.78621864,2.861201048,15.38988144,1.0
3014,14.34601401,7.650754929,11.96198368,0.03353667259,14.19944468,1.0
3015,14.35075615,8.515719414,10.10607147,-0.6648209095,13.23223883,1.0
3016,14.35549823,7.869742393,7.502243042,-0.4922604561,10.88387874,1.0
3017,14.36024037,7.700596809,5.900763512,-1.493746996,9.815777164,1.0
3018,14.36498245,7.305764198,4.799204826,-3.066206217,9.263270376,1.0
3019,14.36972459,6.467978954,3.580237389,-4.48062706,8.644586188,1.0
3020,14.37446667,5.132694244,2.172002792,-5.281924248,7.678598186,1.0
3021,14.37920881,3.741039515,0.724609375,-5.310979843,6.53658491,1.0
3022,14.38395094,1.787987351,-1.156993866,-5.646562576,6.034832434,1.0
3023,14.38869302,-3.330522537,-4.391101837,-6.01675415,8.15938026,1.0
3024,14.39343516,-8.078026772,-8.668917656,-0.9373220205,11.88626192,1.0
3025,14.39817724,-10.12479782,-12.05358315,-1.270319343,15.79284993,1.0
3026,14.40291938,-12.32406807,-15.01793098,-4.48097229,19.93740248,1.0
3027,14.40766146,-11.14395618,-16.76047897,-6.422277927,21.12692757,1.0
3028,14.4124036,-3.261582136,-16.46474457,-10.53111839,19.81489809,1.0
3029,14.41714568,2.883622646,-16.37203026,-13.06347752,21.14268429,1.0
3030,14.42188782,5.774497032,-17.42538452,-18.02269745,25.72559941,1.0
3031,14.4266299,6.553473473,-19.32426834,-19.29423714,28.0827874,1.0
3032,14.43137204,6.803628445,-21.17894363,-15.98672676,27.39365704,1.0
3033,14.43611412,7.973305225,-22.09144211,-12.62237644,26.66326682,1.0
3034,14.44085625,9.73993969,-21.64854431,-8.972157478,25.37765761,1.0
3035,14.44559834,10.5519619,-20.8626194,-5.872206211,24.10550962,1.0
3036,14.45034047,9.846256256,-19.45149612,-3.194485664,22.03438682,1.0
3037,14.45508256,7.428580284,-17.35819626,-1.823886633,18.96885196,1.0
3038,14.45982469,5.678216934,-14.91951656,-2.038385391,16.09313944,1.0
3039,14.46456683,5.342899799,-12.78181171,-2.938396931,14.16176068,1.0
3040,14.46930891,6.423528671,-11.46555614,-3.824139833,13.68739361,1.0
3041,14.47405105,6.79302454,-10.45582104,-4.124833107,13.1333021,1.0
3042,14.47879313,6.629822731,-9.645204544,-4.248336315,12.45122008,1.0
3043,14.48353526,6.297339916,-8.878985405,-4.204871655,11.66935377,1.0
3044,14.48827735,5.945329666,-8.129833221,-3.575722456,10.68769967,1.0
3045,14.49301948,5.812338829,-7.334729671,-2.542329311,9.697679122,1.0
3046,14.49776157,5.986809254,-6.483252525,-1.572607279,8.963679044,1.0
3047,14.5025037,6.431420326,-5.624458313,-0.5576479435,8.562048234,1.0
3048,14.50724578,6.980745316,-4.813930511,0.1061997414,8.480330802,1.0
3049,14.51198792,7.844027519,-4.127403736,-0.2180800438,8.866328904,1.0
3050,14.51673,8.446074486,-3.601599216,-1.221119881,9.26276551,1.0
3051,14.52147214,8.316989899,-3.156163692,-2.292505026,9.186363237,1.0
3052,14.52621422,7.458305836,-2.930987835,-3.204743147,8.630607989,1.0
3053,14.53095636,6.108511925,-2.838613033,-4.180043221,7.927446197,1.0
3054,14.53569849,4.714137077,-2.789292812,-5.129335403,7.504220443,1.0
3055,14.54044058,3.511142254,-2.920548439,-5.91330719,7.471607928,1.0
3056,14.54518271,2.743171215,-3.106601238,-6.488376617,7.699025308,1.0
3057,14.5499248,2.431566238,-3.341412067,-7.014149666,8.140997759,1.0
3058,14.55466693,2.262508631,-3.540303707,-7.269560814,8.396380772,1.0
3059,14.55940901,1.967087984,-3.870255947,-7.260320663,8.459348224,1.0
3060,14.56415115,1.510059714,-4.331051826,-6.907986164,8.292078335,1.0
3061,14.56889323,0.9774028063,-4.827023506,-6.499986172,8.155077707,1.0
3062,14.57363537,0.772690177,-5.216999054,-6.613500118,8.458871855,1.0
3063,14.5783775,0.8492127657,-5.711411953,-6.928702354,9.019329528,1.0
3064,14.58311959,0.9931819439,-6.264976501,-6.392978191,9.005915339,1.0
3065,14.58786172,0.9883540869,-6.988370419,-4.984195709,8.640391876,1.0
3066,14.59260381,0.7763875723,-7.872830391,-3.279639721,8.563893549,1.0
3067,14.59734594,0.5139940977,-8.780755043,-1.455783248,8.915444685,1.0
3068,14.60208802,0.6592383385,-9.589001656,0.308781147,9.616594706,1.0
3069,14.60683016,0.9862662554,-10.18610001,1.552531481,10.35083129,1.0
