"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.059906306E0,1.282647729E0,-3.319280624E0,-6.751871109E-1,3.621972763E0
3.064648337E0,2.520864248E0,-3.471734524E0,-1.523878813E0,4.553010410E0
3.069390368E0,3.710237980E0,-3.509392262E0,-2.082516909E0,5.515303853E0
3.074132400E0,4.620291710E0,-3.628295422E0,-2.302509069E0,6.309767917E0
3.078874483E0,5.154224873E0,-3.880878448E0,-2.235153913E0,6.828115742E0
3.083616514E0,5.405888557E0,-4.171411037E0,-2.062423468E0,7.132874014E0
3.088358546E0,5.458906651E0,-4.430597305E0,-1.800816536E0,7.257602531E0
3.093100577E0,5.231513977E0,-4.749379635E0,-1.619641304E0,7.249040168E0
3.097842608E0,5.089649200E0,-5.187428951E0,-1.403636336E0,7.401631109E0
3.102584639E0,5.148618698E0,-5.581933022E0,-1.104987144E0,7.673802665E0
3.107326671E0,5.126406670E0,-5.894474030E0,-8.244733810E-1,7.855229200E0
3.112068702E0,4.668554306E0,-6.098360538E0,-6.467279196E-1,7.707376828E0
3.116810733E0,4.048777580E0,-6.408559322E0,-6.362524033E-1,7.607039477E0
3.121552764E0,3.490192890E0,-6.752781391E0,-1.027553558E0,7.670552082E0
3.126294796E0,2.854468822E0,-7.022850037E0,-1.706504583E0,7.770493729E0
3.131036827E0,2.228603840E0,-7.153730869E0,-2.301387310E0,7.838298538E0
3.135778858E0,1.408876657E0,-6.996876717E0,-2.849915981E0,7.685261110E0
3.140520889E0,3.033339977E-1,-6.721957207E0,-3.581218243E0,7.622456579E0
3.145262921E0,-9.311352968E-1,-6.355384827E0,-3.864767551E0,7.496289580E0
3.150005004E0,-5.454738140E-1,-3.906398296E0,-3.829113960E0,5.497235947E0
3.154747035E0,5.945168495E0,6.587303162E0,-4.577582359E0,9.984580694E0
3.159489066E0,1.201195717E1,1.787157440E1,-5.763319016E0,2.229116715E1
3.164231098E0,1.367069817E1,2.681382370E1,-6.655260086E0,3.082469167E1
3.168973129E0,8.717425346E0,2.947488785E1,-6.545647621E0,3.142623142E1
3.173715160E0,-3.389246464E-1,2.628031540E1,-4.798330784E0,2.671692021E1
3.178457191E0,-8.645138741E0,2.212154770E1,-2.836435318E0,2.391958741E1
3.183199223E0,-1.384199715E1,1.794459534E1,-1.752121568E0,2.273058109E1
3.187941254E0,-1.529257679E1,1.320229816E1,-3.817238808E-1,2.020666461E1
3.192683285E0,-1.174835873E1,7.805711746E0,3.329808712E-1,1.410900226E1
3.197425316E0,-6.168233871E0,3.621617317E0,1.561080694E0,7.321215338E0
3.202167348E0,-1.342910767E0,1.568385124E0,4.127335072E0,4.614990359E0
3.206909379E0,2.576481342E0,6.412744522E-1,1.027390671E1,1.061143949E1
3.211651410E0,5.014823437E0,-1.344537735E-1,1.839878082E1,1.907043963E1
3.216393441E0,5.906188011E0,1.641187668E-1,1.407462692E1,1.526450506E1
3.221135473E0,6.352878094E0,-8.626804352E-1,1.116272354E1,1.287282698E1
3.225877504E0,6.797403812E0,-2.389508724E0,9.297496796E0,1.176256338E1
3.230619535E0,7.167187691E0,-3.410145760E0,6.335201263E0,1.015541474E1
3.235361566E0,7.110764027E0,-4.182474613E0,3.854277134E0,9.105575828E0
3.240103598E0,6.441828251E0,-4.940588474E0,2.354399920E0,8.452796263E0
3.244845629E0,5.522519588E0,-5.463901520E0,1.110530615E0,7.847657018E0
3.249587660E0,4.553332329E0,-5.529524803E0,-1.236588955E-1,7.164061095E0
3.254329691E0,3.653923035E0,-5.154036045E0,-1.218638659E0,6.434308143E0
3.259071723E0,2.828505516E0,-4.366398335E0,-1.871943474E0,5.529018922E0
3.263813754E0,2.135737419E0,-3.435080528E0,-2.115172625E0,4.564549024E0
3.268555785E0,1.517551064E0,-2.644839764E0,-2.338719368E0,3.842882628E0
3.273297816E0,1.035944581E0,-1.892713547E0,-2.595520258E0,3.375243866E0
3.278039848E0,6.583798528E-1,-1.104638100E0,-2.756567478E0,3.041768174E0
3.282781879E0,4.821534455E-1,-2.257499695E-1,-2.920179129E0,2.968312844E0
3.287523910E0,5.068030953E-1,6.217956543E-1,-3.064849615E0,3.168088126E0
3.292265941E0,6.676152945E-1,1.387667656E0,-3.109061480E0,3.469523741E0
3.297007973E0,9.216409922E-1,1.947529793E0,-3.119642735E0,3.791367194E0
3.301750004E0,1.099028707E0,2.315843582E0,-3.139326096E0,4.052945093E0
3.306492035E0,1.235519052E0,2.471134186E0,-3.045680761E0,4.112077673E0
3.311234066E0,1.294955015E0,2.442101479E0,-2.814291000E0,3.944743586E0
3.315976098E0,1.323046327E0,2.431938171E0,-2.317873955E0,3.610722161E0
3.320718129E0,1.466231108E0,2.512124062E0,-1.728214383E0,3.383389708E0
3.325460160E0,1.636941910E0,2.790055275E0,-9.948375225E-1,3.384329911E0
3.330202191E0,1.699551582E0,3.157847404E0,-3.400275707E-1,3.602234662E0
3.334944223E0,1.659065485E0,3.560398102E0,3.391542435E-1,3.942582723E0
3.339686254E0,1.517617106E0,3.880581856E0,9.205152988E-1,4.267250360E0
3.344428285E0,1.451433420E0,4.087487221E0,1.336977482E0,4.538911713E0
3.349170316E0,1.440686941E0,4.090049744E0,2.441023588E0,4.976211604E0
3.353912348E0,1.196435213E0,3.763582230E0,4.210114479E0,5.772440761E0
3.358654379E0,6.157168150E-1,3.062537193E0,5.998011589E0,6.762720183E0
3.363396410E0,7.037500739E-1,2.805464745E0,7.006299973E0,7.579850652E0
3.368138441E0,8.408039808E-1,2.937610626E0,6.885471344E0,7.533008904E0
3.372880473E0,7.618188858E-1,3.033736229E0,5.823845863E0,6.610681066E0
3.377622504E0,5.274701118E-1,2.850651741E0,4.526235580E0,5.375058009E0
3.382364535E0,7.403644323E-1,2.370109558E0,3.127778530E0,3.993564491E0
3.387106566E0,5.374369621E-1,1.841375351E0,1.795086861E0,2.627135038E0
3.391848598E0,-5.725926161E-2,1.446141243E0,8.554477692E-1,1.681188271E0
3.396590629E0,-5.917138457E-1,1.174416542E0,2.752349377E-1,1.343552664E0
3.401332660E0,-9.413387775E-1,1.102290154E0,-1.200695038E-1,1.454502995E0
3.406074691E0,-1.131380320E0,1.095508575E0,-3.497126102E-1,1.613213990E0
3.410816723E0,-1.452338815E0,8.598966599E-1,-5.766811371E-1,1.783611906E0
3.415558754E0,-1.545696139E0,7.519721985E-1,-7.149004936E-1,1.861644826E0
3.420300785E0,-1.578785896E0,8.768405914E-1,-8.579972982E-1,1.999393331E0
3.425042816E0,-1.723535299E0,9.856147766E-1,-1.051591039E0,2.246743005E0
3.429784848E0,-1.991593957E0,1.109461784E0,-1.142801762E0,2.550166231E0
3.434526879E0,-2.461927414E0,1.195730209E0,-1.172378302E0,2.977470102E0
3.439268910E0,-2.993928909E0,1.263440132E0,-1.073139668E0,3.422209816E0
3.444010889E0,-3.530896664E0,1.369856834E0,-9.885549545E-1,3.914202332E0
3.448752921E0,-3.867892981E0,1.514755249E0,-8.393843174E-1,4.237882208E0
3.453494952E0,-4.024850368E0,1.561656952E0,-6.852102280E-1,4.371236207E0
3.458236983E0,-3.887438774E0,1.606142998E0,-2.407873869E-1,4.213057573E0
3.462979014E0,-3.439020872E0,1.643117905E0,8.564916849E-1,3.906440709E0
3.467721046E0,-2.733806610E0,1.667559624E0,2.381336927E0,3.990641457E0
3.472463077E0,-1.882624745E0,1.753650665E0,3.976745129E0,4.736461591E0
3.477205108E0,-1.221117973E0,1.834623337E0,5.196839333E0,5.644830462E0
3.481947139E0,-1.123955250E0,1.585624695E0,5.810490608E0,6.126930894E0
3.486689171E0,-1.428896189E0,1.200864792E0,6.227417946E0,6.501119507E0
3.491431202E0,-1.874060631E0,8.980598450E-1,6.694526672E0,7.009657773E0
3.496173233E0,-1.840567231E0,8.925733566E-1,6.577548504E0,6.888288557E0
3.500915264E0,-2.202735186E0,5.412149429E-1,5.533287525E0,5.980152736E0
3.505657296E0,-2.227524757E0,1.147594452E-1,4.448155880E0,4.976055366E0
3.510399327E0,-1.806529880E0,2.398366928E-1,3.573323250E0,4.011198187E0
3.515141358E0,-2.213252544E0,-3.871746063E-1,1.237804532E0,2.565258478E0
3.519883389E0,-1.947260380E0,-8.470163345E-1,-2.578494847E-1,2.139099347E0
3.524625368E0,-2.017957687E0,-1.477078438E0,-1.168235898E0,2.760197285E0
3.529367400E0,-1.984487057E0,-1.882833481E0,-1.351531863E0,3.051211099E0
3.534109431E0,-1.954039574E0,-2.179547310E0,-1.253715038E0,3.184414943E0
3.538851462E0,-2.043637991E0,-2.446552753E0,-8.943945169E-1,3.310893862E0
3.543593493E0,-2.377888918E0,-2.808611870E0,-4.533704817E-1,3.707856677E0
3.548335525E0,-2.399197340E0,-3.143871784E0,2.875914276E-1,3.965196906E0
3.553077556E0,-2.413897514E0,-3.282813072E0,9.172071815E-1,4.176725020E0
3.557819587E0,-2.651816368E0,-3.455497742E0,1.129404306E0,4.499794304E0
3.562561618E0,-3.062999964E0,-3.396785259E0,1.917371273E0,4.959478952E0
3.567303650E0,-3.695733309E0,-3.322500229E0,2.165904522E0,5.421124870E0
3.572045681E0,-3.954330444E0,-3.359578609E0,1.632650137E0,5.439581249E0
3.576787660E0,-3.915168285E0,-3.359698296E0,9.028148055E-1,5.237479347E0
3.581529691E0,-3.677974939E0,-3.394528389E0,2.841681242E-1,5.013090281E0
3.586271723E0,-3.311436653E0,-3.624116421E0,-4.442926049E-1,4.929221892E0
3.591013754E0,-2.881596327E0,-3.894993305E0,-1.072634697E0,4.962369941E0
3.595755785E0,-2.155402422E0,-4.230722904E0,-1.716052532E0,5.048723818E0
3.600497816E0,-1.569951296E0,-4.654877186E0,-2.276708126E0,5.414427816E0
3.605239848E0,-7.651546001E-1,-5.116710186E0,-2.795464039E0,5.880544523E0
3.609981879E0,-5.829787254E-2,-5.723303795E0,-2.924644709E0,6.427530758E0
3.614723910E0,1.253624678E0,-6.031161308E0,-8.607527018E-1,6.219917746E0
3.619465889E0,2.921868801E0,-4.270222187E0,3.783104420E0,6.409679701E0
3.624207921E0,3.045457602E0,-4.326104641E0,5.607753992E-1,5.320193833E0
3.628949952E0,2.367881298E0,-4.382256985E0,-3.186169147E0,5.912927529E0
3.633691983E0,1.111713290E0,-4.224084377E0,-3.463776827E0,5.574634084E0
3.638434014E0,6.845210791E-1,-3.954823494E0,-3.112963915E0,5.079344673E0
3.643176046E0,6.302783489E-1,-3.519619465E0,-3.298273802E0,4.864522797E0
3.647918077E0,6.083493233E-1,-3.007221699E0,-2.181932926E0,3.764877493E0
3.652660108E0,9.962334633E-1,-2.668839455E0,-9.008328915E-1,2.987755855E0
3.657402087E0,9.604250193E-1,-2.530825615E0,-5.493698120E-1,2.762119060E0
3.662144118E0,8.880503178E-1,-2.399529934E0,-4.395521581E-1,2.596070756E0
3.666886150E0,1.207377076E0,-2.210432053E0,-1.496270299E-1,2.523124553E0
3.671628181E0,1.619810104E0,-2.030424118E0,-1.723822653E-1,2.603098638E0
3.676370212E0,1.656860232E0,-1.716024876E0,-2.135416865E-1,2.394896084E0
3.681112243E0,1.131785154E0,-1.604792595E0,-2.876378596E-1,1.984699586E0
3.685854275E0,5.847024918E-1,-1.486332417E0,-5.652024746E-1,1.694259394E0
3.690596254E0,-7.145595551E-2,-1.337075710E0,-6.206471920E-1,1.475832086E0
3.695338285E0,-3.897433281E-1,-9.970178604E-1,-5.499172211E-1,1.203475561E0
3.700080316E0,-2.007007599E-2,-5.305252075E-1,-6.645944118E-1,8.506147989E-1
3.704822348E0,4.305517673E-1,1.712799072E-2,-6.607059836E-1,7.887969252E-1
3.709564379E0,2.462725639E-1,7.195434570E-1,-3.532409072E-1,8.385535766E-1
3.714306410E0,-2.435886860E-1,1.200447083E0,9.626400471E-2,1.228688490E0
3.719048441E0,-4.010646343E-1,1.397375107E0,6.343983412E-1,1.586181353E0
3.723790421E0,-1.361632109E0,1.536450386E0,1.426460981E0,2.499902542E0
3.728532452E0,-2.091894388E0,1.960770607E0,3.074002981E0,4.203586306E0
3.733274483E0,-1.797654867E0,2.091342926E0,3.309525013E0,4.307926887E0
3.738016514E0,-1.156305790E0,2.137096405E0,2.648369789E0,3.594173989E0
3.742758546E0,-5.651447773E-1,1.866806030E0,1.568307519E0,2.502786816E0
3.747500577E0,6.822586060E-3,1.503777504E0,6.351521015E-1,1.632425043E0
3.752242608E0,4.971966743E-1,1.079586983E0,9.685075283E-2,1.192515264E0
3.756984587E0,1.004137039E0,6.209554672E-1,-2.237874269E-1,1.201647909E0
3.761726618E0,1.571188450E0,1.905040741E-1,-4.457982779E-1,1.644281318E0
3.766468650E0,2.012136936E0,-1.063241959E-1,-6.134302616E-1,2.106251782E0
3.771210681E0,2.444768667E0,-3.555326462E-1,-6.317969561E-1,2.549993077E0
3.775952712E0,2.809766054E0,-5.402507782E-1,-5.397354960E-1,2.911695483E0
3.780694743E0,3.030906200E0,-6.532945633E-1,-4.212997556E-1,3.129006179E0
3.785436723E0,3.381149292E0,-6.875267029E-1,-1.545023322E-1,3.453800005E0
3.790178754E0,3.542479753E0,-7.027578354E-1,-8.394807577E-2,3.612489261E0
3.794920785E0,3.606315613E0,-5.936927795E-1,-4.214811325E-2,3.655100529E0
3.799662816E0,3.529626846E0,-5.733203888E-1,2.124507427E-1,3.582191684E0
3.804404848E0,3.379563570E0,-6.199827194E-1,5.408035517E-1,3.478260625E0
3.809146879E0,3.364901066E0,-6.974401474E-1,5.832214355E-1,3.485560096E0
3.813888858E0,3.565145016E0,-8.125114441E-1,6.331762671E-1,3.710976423E0
3.818630889E0,3.815637827E0,-9.171066284E-1,6.924663186E-1,3.984932395E0
3.823372921E0,3.865592241E0,-8.939981461E-1,9.858807325E-1,4.088275539E0
3.828114952E0,3.769677639E0,-8.630142212E-1,9.962804317E-1,3.993474395E0
3.832856983E0,3.790717125E0,-8.337364197E-1,9.361598492E-1,3.992624200E0
3.837598962E0,3.847268581E0,-7.486715317E-1,8.742957115E-1,4.015766128E0
3.842340993E0,3.913269520E0,-6.268720627E-1,9.396125078E-1,4.073023273E0
3.847083025E0,4.091819286E0,-4.324092865E-1,1.072400093E0,4.252058892E0
3.851825056E0,4.230082035E0,-2.848548889E-1,1.182379723E0,4.401449550E0
3.856567087E0,4.309064388E0,-1.148118973E-1,1.289476991E0,4.499329793E0
3.861309066E0,4.470242023E0,6.335544586E-2,1.521443486E0,4.722485357E0
3.866051098E0,4.673138618E0,2.687520981E-1,1.802580237E0,5.015949337E0
3.870793129E0,4.798445702E0,4.558410645E-1,2.055172205E0,5.239905058E0
3.875535160E0,4.927811146E0,5.815153122E-1,2.352075100E0,5.491242120E0
3.880277191E0,4.980155945E0,6.672697067E-1,2.579417229E0,5.648061202E0
3.885019171E0,4.958168983E0,6.891107559E-1,2.745405436E0,5.709252517E0
3.889761202E0,4.874084473E0,6.374301910E-1,2.855615139E0,5.684853078E0
3.894503233E0,4.730508804E0,3.663034439E-1,2.898932934E0,5.560189198E0
3.899245264E0,4.441429138E0,6.000137329E-2,2.815960407E0,5.259232451E0
3.903987296E0,4.045227051E0,-3.030862808E-1,2.652592659E0,4.846851659E0
3.908729275E0,3.563304424E0,-6.584730148E-1,2.444956779E0,4.371331466E0
3.913471306E0,3.095908165E0,-1.046941757E0,2.197939634E0,3.938486136E0
3.918213337E0,2.501534939E0,-1.461503506E0,2.277875900E0,3.685429170E0
3.922955368E0,1.798639774E0,-1.880944729E0,2.355015278E0,3.509865392E0
3.927697400E0,1.003120542E0,-2.346378803E0,2.724596024E0,3.732983766E0
3.932439379E0,3.679479361E-1,-2.805507183E0,2.999864578E0,4.123765721E0
3.937181410E0,-3.792381287E-2,-3.143792152E0,3.155331373E0,4.454321877E0
3.941923441E0,-3.126542568E-1,-3.447504044E0,3.193741560E0,4.709885558E0
3.946665473E0,-5.425372124E-1,-3.649687290E0,3.122096062E0,4.833430227E0
3.951407452E0,-7.660624981E-1,-3.525570393E0,2.889543295E0,4.622332614E0
3.956149483E0,-9.970723391E-1,-3.127756596E0,2.597710609E0,4.186300871E0
3.960891514E0,-1.030692220E0,-2.357861996E0,2.297486544E0,3.449678834E0
3.965633546E0,-9.682661295E-1,-1.196449280E0,1.912600636E0,2.455009444E0
3.970375577E0,-1.052473664E0,1.342601776E-1,1.489005327E0,1.828349932E0
3.975117556E0,-1.066271305E0,1.730348587E0,1.271251798E0,2.397315553E0
3.979859587E0,-1.393442512E0,3.417407036E0,1.114343643E0,3.855141325E0
3.984601618E0,-1.913274050E0,4.899030685E0,1.510454774E0,5.471982536E0
3.989343650E0,-2.544144869E0,6.397952080E0,1.736472964E0,7.100831098E0
3.994085629E0,-3.442165136E0,7.904513359E0,1.768559813E0,8.801001993E0
3.998827660E0,-4.559011459E0,9.148306847E0,1.508186340E0,1.033202447E1
4.003569691E0,-6.092765808E0,1.005985260E1,1.063794255E0,1.180906803E1
4.008311723E0,-7.306467533E0,1.089268398E1,9.533166885E-3,1.311621603E1
4.013053702E0,-8.201089859E0,1.159403610E1,-7.467477322E-1,1.422101193E1
4.017795733E0,-8.788299561E0,1.219967461E1,-9.448775053E-1,1.506516058E1
4.022537764E0,-8.718266487E0,1.228655148E1,-1.590742230E0,1.514919069E1
4.027279796E0,-8.235447884E0,1.193953609E1,-2.445824385E0,1.470908498E1
4.032021775E0,-7.125525951E0,1.163071156E1,-2.401709080E0,1.384972122E1
4.036763806E0,-6.274382591E0,1.049213600E1,-2.467633963E0,1.247164833E1
4.041505837E0,-5.320732594E0,9.357193947E0,-2.513633728E0,1.105376083E1
4.046247868E0,-4.288055420E0,8.376772881E0,-2.402134180E0,9.712259871E0
4.050989848E0,-3.045303822E0,7.754419327E0,-2.316044569E0,8.646904470E0
4.055731879E0,-1.862522602E0,7.339581490E0,-2.009854317E0,7.834408801E0
4.060473910E0,-9.989377260E-1,6.632236481E0,-1.684976339E0,6.915459680E0
4.065215941E0,-9.975513220E-1,5.799835205E0,-1.406934381E0,6.050839727E0
4.069957921E0,-1.608648777E0,5.156958580E0,-8.093037605E-1,5.462320501E0
4.074699952E0,-2.150698900E0,4.814326286E0,2.669217587E-1,5.279629776E0
4.079441983E0,-2.165939808E0,5.050805092E0,1.254874229E0,5.637076961E0
4.084184014E0,-2.105648756E0,5.810037613E0,2.772585630E0,6.773294976E0
4.088925993E0,-2.409575939E0,6.741489410E0,4.099863529E0,8.250007069E0
4.093668025E0,-2.894211054E0,7.752860069E0,5.449995041E0,9.908871925E0
4.098410056E0,-3.454181433E0,8.706295967E0,6.765676498E0,1.155445097E1
4.103152087E0,-4.100997925E0,9.425834656E0,7.465475082E0,1.270424579E1
4.107894066E0,-4.942457199E0,1.014775658E1,9.593808174E0,1.481370993E1
4.112636098E0,-5.220917225E0,1.079262829E1,1.107172585E1,1.631937239E1
4.117378129E0,-5.061118126E0,1.092251587E1,9.957237244E0,1.562251078E1
4.122120108E0,-4.695999622E0,1.034021568E1,8.309059143E0,1.407170696E1
4.126862139E0,-4.303856373E0,9.169853210E0,6.659635544E0,1.212271146E1
4.131604171E0,-3.747037649E0,7.486063957E0,4.788823605E0,9.644390921E0
4.136346150E0,-3.130336761E0,5.584089279E0,2.312812567E0,6.806626425E0
4.141088181E0,-2.547132730E0,3.918904305E0,1.685333252E-1,4.676975473E0
4.145830212E0,-1.962564468E0,2.612126350E0,-1.467689037E0,3.581755781E0
4.150572243E0,-1.408101916E0,1.684264183E0,-2.657853365E0,3.447271581E0
4.155314223E0,-1.061124921E0,9.040575027E-1,-3.345464706E0,3.624284780E0
4.160056254E0,-9.366539717E-1,2.980909348E-1,-3.554010153E0,3.687433665E0
4.164798285E0,-8.229351044E-1,-9.797668457E-2,-3.439833641E0,3.538259049E0
4.169540264E0,-6.229894161E-1,-3.826713562E-1,-3.057795048E0,3.143988507E0
4.174282296E0,-3.523266315E-1,-7.500629425E-1,-2.586841583E0,2.716335371E0
4.179024327E0,-3.166515827E-1,-1.243399620E0,-2.184279680E0,2.533256513E0
4.183766358E0,-5.231782198E-1,-1.896522045E0,-1.609849334E0,2.542071241E0
4.188508337E0,-5.530475378E-1,-2.389212608E0,-1.121015429E0,2.696455833E0
4.193250368E0,-5.472790003E-1,-3.004083157E0,-6.332485676E-1,3.118498623E0
4.197992400E0,-5.104916096E-1,-3.688657761E0,-2.078361511E-1,3.729610385E0
4.202734379E0,-2.601183653E-1,-4.318687916E0,2.040400505E-1,4.331323033E0
4.207476410E0,-8.808374405E-3,-5.040318966E0,5.794472694E-1,5.073524613E0
4.212218441E0,1.764577627E-1,-5.805851936E0,7.973597050E-1,5.863005761E0
4.216960421E0,4.512281418E-1,-6.459894180E0,8.105704784E-1,6.526167647E0
4.221702452E0,7.221268415E-1,-7.067181587E0,7.391495705E-1,7.142329091E0
4.226444483E0,9.026403427E-1,-7.713927746E0,6.288375854E-1,7.791975203E0
4.231186462E0,1.001854181E0,-8.366661072E0,4.964864254E-1,8.441044252E0
4.235928493E0,9.545477629E-1,-9.015858650E0,3.683450222E-1,9.073728379E0
4.240670525E0,8.605958819E-1,-9.594544411E0,2.296321392E-1,9.635799844E0
4.245412504E0,7.504204512E-1,-1.006690884E1,2.723979950E-2,1.009487624E1
4.250154535E0,6.999828815E-1,-1.037567520E1,-1.578979492E-1,1.040045882E1
4.254896566E0,6.561009884E-1,-1.056402683E1,-4.149467945E-1,1.059251208E1
4.259638546E0,6.639187932E-1,-1.071574783E1,-5.650572777E-1,1.075115480E1
4.264380577E0,6.966124773E-1,-1.081884289E1,-8.460536003E-1,1.087420972E1
4.269122608E0,7.469314337E-1,-1.089475346E1,-1.096242189E0,1.097521327E1
4.273864639E0,8.531640172E-1,-1.094823456E1,-1.220661998E0,1.104906080E1
4.278606618E0,1.000890017E0,-1.098414803E1,-1.305670381E0,1.110666754E1
4.283348650E0,1.187861919E0,-1.097868156E1,-1.255424023E0,1.111389015E1
4.288090629E0,1.301830888E0,-1.093917179E1,-1.160439610E0,1.107731300E1
4.292832660E0,1.421948910E0,-1.089684677E1,-9.437317252E-1,1.102967986E1
4.297574691E0,1.534152627E0,-1.089480495E1,-8.130728006E-1,1.103229290E1
4.302316671E0,1.664963007E0,-1.092581558E1,-6.917980313E-1,1.107357812E1
4.307058702E0,1.704521060E0,-1.093963623E1,-6.778709292E-1,1.109236413E1
4.311800733E0,1.755821466E0,-1.089089203E1,-5.462391376E-1,1.104503578E1
4.316542712E0,1.811760783E0,-1.087056732E1,-4.689158201E-1,1.103048472E1
4.321284743E0,1.831590414E0,-1.076154232E1,-3.594190478E-1,1.092221125E1
4.326026775E0,1.724107385E0,-1.070030880E1,-2.679361105E-1,1.084163016E1
4.330768754E0,1.642011881E0,-1.065339565E1,-3.286372423E-1,1.078420347E1
4.335510785E0,1.493867517E0,-1.066863728E1,-5.228564143E-1,1.078539940E1
4.340252816E0,1.360401154E0,-1.072684860E1,-7.413966656E-1,1.083815673E1
4.344994796E0,1.224112630E0,-1.078978729E1,-1.080610514E0,1.091263857E1
4.349736827E0,1.177723765E0,-1.084310818E1,-1.448076010E0,1.100258844E1
4.354478806E0,1.153788567E0,-1.091548157E1,-1.923722267E0,1.114359337E1
4.359220837E0,1.178560615E0,-1.091596603E1,-2.280886173E0,1.121382010E1
4.363962868E0,1.326175451E0,-1.092112732E1,-2.567766190E0,1.129704326E1
4.368704848E0,1.412518263E0,-1.089742470E1,-2.729536295E0,1.132251921E1
4.373446879E0,1.492821693E0,-1.088788891E1,-2.797281742E0,1.134016872E1
4.378188910E0,1.531301975E0,-1.088052464E1,-2.751608372E0,1.132704951E1
4.382930889E0,1.570986271E0,-1.093033028E1,-2.549111843E0,1.133305294E1
4.387672921E0,1.595335126E0,-1.094400501E1,-2.164987087E0,1.126958335E1
4.392414952E0,1.652358890E0,-1.102683735E1,-1.787268639E0,1.129228768E1
4.397156931E0,1.720481277E0,-1.108547497E1,-1.532643318E0,1.132240286E1
4.401898962E0,1.845031261E0,-1.114139462E1,-1.444045067E0,1.138508149E1
4.406640941E0,1.939645529E0,-1.119455147E1,-1.372979879E0,1.144400634E1
4.411382973E0,2.059108734E0,-1.125443840E1,-1.278849363E0,1.151250486E1
4.416125004E0,2.066764832E0,-1.138555336E1,-1.099457264E0,1.162373212E1
4.420866983E0,2.125184536E0,-1.148487854E1,-9.640629292E-1,1.171956747E1
4.425609014E0,2.205608606E0,-1.159531212E1,-8.896285892E-1,1.183669766E1
4.430351046E0,2.233815670E0,-1.167603111E1,-8.953002691E-1,1.192145954E1
4.435093025E0,2.217188358E0,-1.171734905E1,-7.919569016E-1,1.195154336E1
4.439835056E0,2.122568607E0,-1.173833466E1,-5.888296366E-1,1.194322060E1
4.444577035E0,2.043779135E0,-1.169109917E1,-3.476169109E-1,1.187348603E1
4.449319066E0,2.050787926E0,-1.166167068E1,-1.756666899E-1,1.184192354E1
4.454061098E0,2.268810272E0,-1.147526550E1,-1.135537624E-1,1.169795336E1
4.458803077E0,2.879082441E0,-1.085681629E1,8.020710945E-2,1.123236435E1
4.463545108E0,3.402785778E0,-9.706303596E0,5.061540604E-1,1.029793535E1
4.468287087E0,3.370562792E0,-8.481030464E0,1.137751579E0,9.196904366E0
4.473029118E0,3.045081615E0,-7.527468681E0,1.710484266E0,8.298256637E0
4.477771150E0,2.540449381E0,-6.686938763E0,2.284673452E0,7.509245359E0
4.482513129E0,1.927289128E0,-5.910601616E0,2.718671560E0,6.785339336E0
4.487255160E0,1.398136616E0,-5.089429855E0,2.848401308E0,5.997538850E0
4.491997139E0,8.615523577E-1,-4.083369732E0,3.670355082E0,5.557669229E0
4.496739171E0,1.182646230E-1,-2.996632576E0,5.067125797E0,5.888086036E0
4.501481202E0,-8.971587420E-1,-1.888836384E0,7.121097565E0,7.421767122E0
4.506223181E0,-2.397879362E0,-7.445545197E-1,9.756156921E0,1.007406496E1
4.510965212E0,-4.552973270E0,6.217765808E-1,1.374190712E1,1.448986484E1
4.515707191E0,-7.249439716E0,2.021701813E0,1.995299721E1,2.132519055E1
4.520449223E0,-9.977218628E0,3.070200920E0,2.834703445E1,3.020803515E1
4.525191254E0,-1.184030819E1,5.374835014E0,3.696406937E1,3.918448894E1
4.529933233E0,-3.847890139E0,2.052661133E1,4.227634430E1,4.715333836E1
4.534675264E0,1.144232750E1,5.371885300E1,4.558585739E1,7.137725422E1
4.539417243E0,1.567758465E1,6.850109863E1,4.513522720E1,8.351871592E1
4.544159275E0,1.092475986E1,6.943794250E1,4.121202087E1,8.148256809E1
4.548901306E0,-2.119077682E0,6.939069366E1,3.857030487E1,7.941805384E1
4.553643285E0,-1.135382938E1,6.694786072E1,3.044893646E1,7.441816464E1
4.558385316E0,-1.644143867E1,6.038968658E1,2.275327682E1,6.659539592E1
4.563127296E0,-1.964319611E1,5.283598328E1,1.633727455E1,5.868903494E1
4.567869327E0,-1.955230331E1,4.444775391E1,1.164165878E1,4.993419281E1
4.572611306E0,-1.758791733E1,3.567229843E1,8.395971298E0,4.064898579E1
4.577353337E0,-1.402728271E1,2.798265076E1,5.778922081E0,3.183063531E1
4.582095316E0,-1.030642223E1,2.174800682E1,3.230853081E0,2.428243298E1
4.586837348E0,-6.927714348E0,1.720088196E1,2.871983528E0,1.876464376E1
4.591579379E0,-4.208408833E0,1.482248592E1,6.091750622E0,1.656883277E1
4.596321358E0,-2.017854214E0,1.347409534E1,2.120033264E1,2.520073580E1
4.601063389E0,3.701500297E-1,1.211570644E1,2.855696106E1,3.102301369E1
4.605805368E0,1.219166040E0,8.671213150E0,1.611168671E1,1.833746852E1
4.610547400E0,1.011968851E0,5.514218330E0,5.684102058E0,7.983714734E0
4.615289379E0,-6.739770174E-1,3.003337860E0,-4.448487282E0,5.409558431E0
