"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.420218333E-1,-2.177402537E0,-1.146080069E0,-3.595166391E-1,2.486731498E0
8.520098333E-1,-1.766093016E0,-1.407212846E0,-8.917272842E-1,2.427861216E0
8.619978333E-1,-2.152840723E0,-1.425639615E0,-1.417799522E0,2.945730296E0
8.719858333E-1,-2.723927166E0,-1.446466374E0,-1.554747160E0,3.453879400E0
8.819748333E-1,-2.161316847E0,-1.538671410E0,-9.000297457E-1,2.801580583E0
8.919628333E-1,-1.148761529E0,-1.398114286E0,-5.543645757E-1,1.892537104E0
9.019508333E-1,-8.805591023E-1,-9.950741165E-1,-1.034495240E0,1.683964736E0
9.119388333E-1,-8.213367480E-1,-8.513396155E-1,-8.960197252E-1,1.483989401E0
9.219268333E-1,-7.355534166E-1,-8.235806170E-1,-7.197776288E-1,1.318106102E0
9.319158333E-1,-9.238600731E-1,-6.664343575E-1,-8.227441728E-1,1.405190436E0
9.419038333E-1,-1.061025227E0,-5.491681552E-1,-6.329540777E-1,1.352032196E0
9.518918333E-1,-1.135652071E0,-7.257447854E-1,-6.195715553E-1,1.483334093E0
9.618798333E-1,-1.410780525E0,-7.941571355E-1,-7.208155096E-1,1.772163154E0
9.718688333E-1,-1.400545558E0,-7.933141863E-1,-7.317860556E-1,1.768158955E0
9.818568333E-1,-1.015043308E0,-8.586115783E-1,-5.559608656E-1,1.441047967E0
9.918448333E-1,-1.328531250E0,-4.655750081E-1,-6.856117630E-1,1.565828490E0
1.001832833E0,-2.199321409E0,1.762073786E-1,-7.928988147E-1,2.344515351E0
1.011821833E0,-2.802186300E0,3.815795725E-1,-1.046449873E0,3.015444970E0
1.021809833E0,-3.213369521E0,5.458894752E-1,-1.492557344E0,3.584894200E0
1.031797833E0,-3.478091685E0,7.336522675E-1,-1.478964322E0,3.850026349E0
1.041785833E0,-3.584615090E0,1.033392529E0,-1.626051031E0,4.069570914E0
1.051774833E0,-3.994117237E0,1.217806036E0,-1.545964642E0,4.452643116E0
1.061762833E0,-3.927516282E0,1.011187362E0,-3.970733052E-1,4.074990949E0
1.071750833E0,-2.958167794E0,8.252021230E-1,4.166632318E-1,3.099245633E0
1.081738833E0,-2.137788236E0,1.277075168E0,2.216813940E-1,2.500040433E0
1.091727833E0,-2.450505515E0,1.489049161E0,-1.356893170E-1,2.870654328E0
1.101715833E0,-3.072128273E0,1.415003822E0,-1.935153562E-1,3.387868967E0
1.111703833E0,-3.556099389E0,1.634298821E0,-7.584306479E-1,3.986476207E0
1.121691833E0,-3.670006074E0,1.785915954E0,-1.347528854E0,4.298171051E0
1.131680833E0,-2.962094200E0,1.637115571E0,-5.703268898E-1,3.432116286E0
1.141668833E0,-1.765158631E0,1.495756940E0,-1.775413477E-1,2.320472957E0
1.151656833E0,-1.179630734E0,1.514798398E0,-7.931093144E-1,2.077297581E0
1.161644833E0,-2.149753978E0,1.147911782E0,-1.034489101E0,2.647510401E0
1.171633833E0,-3.096760254E0,6.673975401E-1,-7.285045981E-1,3.250548030E0
1.181621833E0,-3.029182228E0,2.472189987E-1,8.413687241E-1,3.153563625E0
1.191609833E0,-1.801505508E0,-7.960873014E-1,2.039817553E0,2.835495148E0
1.201597833E0,-2.892219973E-1,-1.260790088E0,1.869579377E0,2.273448494E0
1.211586833E0,1.742587209E-2,-1.681250501E0,2.307396081E0,2.854992747E0
1.221574833E0,1.215619177E0,-1.799505614E0,2.373302095E0,3.216910517E0
1.231562833E0,1.832395179E0,-2.144894649E-1,-3.927954823E-2,1.845324011E0
1.241550833E0,1.327517343E0,1.585622944E0,-1.932820523E0,2.830600217E0
1.251539833E0,1.259290277E0,1.769801758E0,-1.683888473E0,2.748361449E0
1.261527833E0,1.401277045E0,1.731553220E0,-1.783189397E0,2.853352123E0
1.271515833E0,4.346662241E-1,2.255731984E0,-3.209585788E0,3.946986501E0
1.281503833E0,1.814139587E-1,3.034601428E0,-3.520717010E0,4.651576627E0
1.291492833E0,1.747165579E-1,3.577946341E0,-2.447725456E0,4.338615655E0
1.301480833E0,6.279155320E-1,3.290270640E0,-1.930747100E0,3.866256997E0
1.311468833E0,1.180332985E0,2.680453702E0,-1.335018736E0,3.218740908E0
1.321456833E0,9.865691221E-1,1.722127801E0,-5.095357275E-1,2.049065507E0
1.331445833E0,5.970860875E-1,1.526184681E0,1.242660795E0,2.056686006E0
1.341433833E0,1.174943022E0,1.326658826E0,2.836994190E0,3.345003853E0
1.351421833E0,2.751419020E-1,1.013416174E0,2.692708297E0,2.890223759E0
1.361409833E0,-7.932391226E-2,2.348504200E-1,3.148665987E0,3.158408539E0
1.371398833E0,8.626929349E-1,-4.081935400E-1,2.739646236E0,2.901124362E0
1.381386833E0,7.622360158E-1,-6.112613462E-2,1.669972976E0,1.836722595E0
1.391374833E0,-4.604138535E-1,5.024885170E-2,1.030244315E0,1.129561513E0
1.401362833E0,2.954048431E-1,5.625321127E-1,1.222206650E0,1.377496096E0
1.411351833E0,1.347840511E0,6.092136513E-1,2.015059857E0,2.499656285E0
1.421339833E0,1.183413883E0,-3.052156670E-1,1.664386547E0,2.064898932E0
1.431327833E0,8.404051030E-1,-7.472078676E-1,1.425785649E0,1.815892357E0
1.441315833E0,5.575863916E-1,-7.667116208E-1,1.455261464E0,1.736817555E0
1.451304833E0,1.464136952E-1,2.298506851E-1,1.557077860E0,1.580746586E0
1.461292833E0,2.635445344E-1,1.152011777E0,1.168179036E0,1.661694651E0
1.471280833E0,4.307456660E-1,1.385375981E0,9.213493518E-1,1.718631160E0
1.481268833E0,7.016810811E-1,1.535797065E0,7.484460155E-1,1.846943530E0
1.491257833E0,1.213191998E0,1.914690646E0,1.583642346E-1,2.272213530E0
1.501245833E0,1.223483098E0,2.368913468E0,-5.526723915E-1,2.722886094E0
1.511233833E0,1.209889491E0,2.367550189E0,-5.132517061E-1,2.707868865E0
1.521221833E0,3.498623013E-1,2.063961729E0,-9.816539526E-2,2.095704677E0
1.531210833E0,-4.421342880E-1,1.544653989E0,1.796234681E-1,1.616695167E0
1.541198833E0,-5.039744407E-1,1.139192853E0,2.392663103E-1,1.268463228E0
1.551186833E0,-2.328027982E-1,8.849601553E-1,3.952671003E-1,9.967886937E-1
1.561174833E0,1.814461184E-1,6.203252614E-1,7.568611821E-1,9.952713061E-1
1.571162833E0,-1.369698572E-1,8.361637520E-1,6.872804853E-1,1.091001846E0
1.581151833E0,-7.439587891E-2,1.048284217E0,3.949014301E-1,1.122667220E0
1.591139833E0,-1.370634127E-1,1.179791167E0,3.664682476E-1,1.242977294E0
1.601127833E0,-4.231156343E-1,1.148645461E0,6.859840845E-1,1.403206115E0
1.611115833E0,-8.934036809E-1,1.200487826E0,2.715558046E-1,1.520882544E0
1.621104833E0,-1.494567617E0,1.164295461E0,-9.450313792E-2,1.896904617E0
1.631092833E0,-2.210827560E0,1.265031950E0,2.297341794E-1,2.557507015E0
1.641080833E0,-2.069955271E0,1.369846214E0,-4.359643060E-1,2.520170302E0
