"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.603698333E-1,4.441830061E-2,-8.628765374E-2,-3.919330180E-2,1.046645094E-1
6.703598333E-1,2.673031795E-2,-9.125574052E-2,-8.506120026E-2,1.275834153E-1
6.803498333E-1,1.363780824E-2,-8.468259305E-2,-8.325791895E-2,1.195366573E-1
6.903398333E-1,5.077408698E-2,-8.538718253E-2,-1.158567309E-1,1.526163849E-1
7.003298333E-1,3.759604348E-2,-8.013024330E-2,-1.422113013E-1,1.675063360E-1
7.103198333E-1,-2.949445210E-3,-4.556472033E-2,-8.029338062E-2,9.236812187E-2
7.203098333E-1,-6.886712638E-2,-3.787226960E-2,4.576323330E-2,9.094648659E-2
7.302998333E-1,-4.505957572E-2,-9.345692486E-2,6.293592095E-2,1.213486395E-1
7.402898333E-1,-4.288587330E-2,-9.790007785E-2,2.960445285E-3,1.069223438E-1
7.502808333E-1,-4.649998248E-2,-1.051906787E-1,-1.676630616E-2,1.162257987E-1
7.602708333E-1,-4.230491588E-2,-1.627704039E-1,-4.309047103E-2,1.736107687E-1
7.702608333E-1,-7.417492725E-2,-1.315472956E-1,-3.120191216E-2,1.542082039E-1
7.802508333E-1,-8.985472024E-2,-9.132824600E-2,1.469171405E-2,1.289595507E-1
7.902408333E-1,-6.939421632E-2,-8.744891077E-2,3.964996934E-2,1.184693603E-1
8.002308333E-1,-1.560086472E-2,-1.020963322E-1,1.475837231E-2,1.043305208E-1
8.102208333E-1,3.346303959E-2,-9.122460410E-2,-2.720884860E-2,1.009060199E-1
8.202108333E-1,3.829072924E-2,-1.131978558E-1,-8.272055984E-3,1.197846460E-1
8.302008333E-1,4.499432445E-3,-9.880025670E-2,4.057967663E-4,9.890348976E-2
8.401918333E-1,1.144852848E-2,-1.182288001E-1,1.797784925E-2,1.201345956E-1
8.501818333E-1,6.644540152E-2,-1.686046095E-1,-3.499558568E-3,1.812588002E-1
8.601718333E-1,6.534499208E-2,-1.609579132E-1,-1.882511079E-2,1.747335189E-1
8.701618333E-1,5.781123843E-2,-1.829387663E-1,1.020982325E-2,1.921274889E-1
8.801518333E-1,3.274355798E-2,-1.779812045E-1,8.525532782E-2,2.000447967E-1
8.901418333E-1,-4.465088275E-2,-1.742163286E-1,1.526824951E-1,2.359173050E-1
9.001318333E-1,-7.382255028E-2,-1.798183997E-1,2.035140949E-1,2.814292320E-1
9.101218333E-1,1.020192951E-3,-1.641757822E-1,2.168615341E-1,2.719993626E-1
9.201118333E-1,3.868417377E-2,-2.283134522E-1,1.321640307E-1,2.666286345E-1
9.301028333E-1,1.042027642E-1,-1.607563305E-1,7.791005552E-2,2.068110021E-1
9.400928333E-1,1.557557551E-1,-1.656285229E-1,-2.100319862E-3,2.273699061E-1
9.500828333E-1,5.343218554E-2,-2.299630979E-1,-3.515579939E-2,2.386921764E-1
9.600728333E-1,-1.900292097E-2,-2.020223241E-1,7.055250406E-3,2.030367134E-1
9.700628333E-1,-4.386718227E-3,-1.870645617E-1,1.082535964E-1,2.161740842E-1
9.800528333E-1,7.026183349E-2,-1.595665683E-1,2.312339902E-1,2.895986415E-1
9.900428333E-1,2.313046867E-1,-8.786099330E-2,2.406252033E-1,3.451404072E-1
1.000032833E0,4.127667204E-1,-1.213114522E-1,1.886867255E-1,4.697824117E-1
1.010022833E0,5.025511188E-1,-2.461329880E-1,2.092683399E-1,5.974381247E-1
1.020013833E0,4.904592595E-1,-3.192568052E-1,-5.847215652E-6,5.852138011E-1
1.030003833E0,4.770029891E-1,-2.187017991E-1,-4.124041200E-2,5.263678372E-1
1.039993833E0,3.014878477E-1,-2.512459396E-1,-7.523378491E-2,3.995992578E-1
1.049983833E0,-1.840347173E-2,-3.032645242E-1,-1.162712985E-1,3.253107349E-1
1.059973833E0,-1.856948514E-1,-3.183235896E-1,-1.281890935E-1,3.901857624E-1
1.069963833E0,-2.996969187E-1,-3.562421983E-1,-1.774618256E-1,4.982162648E-1
1.079953833E0,-3.063105216E-1,-2.783267342E-1,-2.405386645E-1,4.786969351E-1
1.089943833E0,-2.250496095E-1,-1.055149068E-1,-2.902803433E-1,3.821562507E-1
1.099933833E0,5.157621990E-2,1.528399314E-1,-2.938980156E-1,3.352554171E-1
1.109924833E0,2.860987436E-1,2.684794383E-1,-2.861639035E-1,4.856165972E-1
1.119914833E0,3.361123179E-1,2.162838292E-1,-1.629706711E-1,4.316359863E-1
1.129904833E0,-1.822960111E-1,7.141964614E-2,-5.368854940E-2,2.030149302E-1
1.139894833E0,-5.518232296E-1,3.844044355E-1,-6.644992214E-1,9.454284013E-1
1.149884833E0,1.622980220E-1,9.298939611E-1,-8.088301384E-1,1.243080697E0
1.159874833E0,1.154163479E0,1.208834507E0,-1.131722742E-1,1.675166309E0
1.169864833E0,1.302970293E0,5.777547540E-1,-3.341210121E-1,1.463956622E0
1.179854833E0,1.150728313E0,2.616074981E-1,2.377015954E-1,1.203792416E0
1.189844833E0,9.298796354E-1,6.650930062E-1,9.473395675E-1,1.484748160E0
1.199835833E0,7.902527303E-1,3.469671987E-1,6.602570665E-1,1.086657724E0
1.209825833E0,5.526492585E-1,-8.864685908E-2,5.332526189E-1,7.730703875E-1
1.219815833E0,4.105167118E-1,3.657525484E-1,2.178222317E-1,5.913927815E-1
1.229805833E0,3.167411868E-1,7.699539750E-1,7.012273371E-2,8.355066133E-1
1.239795833E0,-1.250400207E-1,5.519722605E-1,-3.624437553E-1,6.720668560E-1
1.249785833E0,-2.663713343E-1,3.634572970E-1,-3.806198251E-1,5.898528170E-1
1.259775833E0,-1.859835760E-1,4.445244835E-1,-3.985280925E-1,6.253131595E-1
1.269765833E0,-2.476789188E-1,4.063446504E-1,-6.376920766E-1,7.956833580E-1
1.279755833E0,-3.180182918E-1,6.231825033E-1,-7.170522416E-1,1.001826324E0
1.289746833E0,-6.692525692E-2,5.827350468E-1,-8.776799333E-1,1.055642548E0
1.299736833E0,2.318980146E-1,7.087050489E-1,-1.346859933E0,1.539503561E0
1.309726833E0,1.862843604E-1,1.259085770E0,-1.458487957E0,1.935764955E0
1.319716833E0,1.607456228E-1,1.534737257E0,-1.162770288E0,1.932172960E0
1.329706833E0,2.366230765E-1,1.361616843E0,-1.249967476E0,1.863440259E0
1.339696833E0,2.897002264E-1,1.336150757E0,-1.005881306E0,1.697357437E0
1.349686833E0,3.121368700E-1,1.310620206E0,-9.726901710E-1,1.661710239E0
1.359676833E0,2.781144802E-1,1.434242916E0,-1.012361775E0,1.777435447E0
1.369666833E0,9.634398758E-2,1.507228593E0,-9.660711229E-1,1.792850693E0
1.379657833E0,-7.501824193E-2,1.592024329E0,-1.742480789E0,2.361442039E0
1.389647833E0,-5.793721669E-1,2.008633767E0,-2.662157180E0,3.384872607E0
1.399637833E0,-5.025586105E-1,2.010978208E0,-2.209402009E0,3.029530615E0
1.409627833E0,-5.101063427E-1,1.569488283E0,-1.616751035E0,2.310278308E0
1.419617833E0,-7.217634894E-1,1.655310791E0,-9.219223058E-1,2.027544596E0
1.429607833E0,-5.234469844E-1,1.763078045E0,-4.550654054E-1,1.894604302E0
1.439597833E0,1.075447677E-1,2.008339506E0,-5.217470527E-2,2.011893548E0
1.449587833E0,7.370902111E-1,1.858502119E0,2.221766531E-1,2.011639772E0
1.459578833E0,7.288862751E-1,2.057512104E0,3.221950310E-1,2.206454373E0
1.469568833E0,3.910810786E-1,1.953836878E0,2.672592705E-1,2.010435394E0
1.479558833E0,3.154847664E-1,1.603676076E0,1.553078949E-1,1.641775909E0
1.489548833E0,5.536135009E-1,1.372711642E0,1.475100482E-1,1.487475840E0
1.499538833E0,6.420234016E-1,1.191582882E0,3.097363687E-1,1.388524551E0
1.509528833E0,4.382387267E-1,1.022470734E0,2.452181911E-1,1.139136315E0
1.519518833E0,3.960974780E-1,1.141176082E0,4.111189020E-1,1.276007372E0
1.529508833E0,6.176180005E-1,1.277383316E0,1.196239166E0,1.855841661E0
1.539498833E0,9.655833920E-1,1.444421018E0,2.197892935E0,2.801684621E0
1.549489833E0,1.212483973E0,1.558585272E0,3.162706906E0,3.728541325E0
1.559479833E0,1.008345396E0,1.331237342E0,3.313355740E0,3.710428487E0
1.569469833E0,4.829219793E-1,1.458378468E0,2.768277127E0,3.165981625E0
1.579459833E0,1.515090320E-1,1.197438722E0,2.075034748E0,2.400538207E0
1.589449833E0,4.121045233E-1,6.789754656E-1,1.173154358E0,1.416731792E0
1.599439833E0,4.060934394E-1,9.690625584E-1,9.545521080E-2,1.055038303E0
1.609429833E0,2.710349639E-1,1.304180959E0,-3.990601891E-1,1.390538371E0
1.619419833E0,2.464075148E-1,1.268085074E0,-3.451938844E-1,1.337129476E0
1.629409833E0,6.488314609E-1,1.635279546E0,1.983369702E-1,1.770440344E0
1.639400833E0,1.037173558E0,1.956458038E0,6.069281209E-1,2.296044161E0
1.649394542E0,1.264344902E0,2.118777329E0,9.813300169E-1,2.655333125E0
1.659384542E0,1.650972303E0,1.855566233E0,1.006985260E0,2.680084869E0
1.669374542E0,1.937031834E0,1.598912642E0,6.256602609E-1,2.588448323E0
1.679364542E0,2.026489994E0,1.211521741E0,1.000119460E-1,2.363143883E0
1.689354542E0,2.136481968E0,8.340032789E-1,-1.560651094E-1,2.298798161E0
1.699344542E0,1.938125409E0,5.876371332E-1,-1.817893499E-1,2.033394912E0
