,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),labels
868,4.166078978,0.5673146844,0.1872396469,0.7032065392,0.9227155971,
869,4.170821218,0.1247907877,-0.06886196136,-0.4212560654,0.4447149458,
870,4.175563457,-0.7277741432,-1.039262772,-1.096746445,1.677073366,
871,4.180305697,-1.352613568,-1.823359489,-1.830220461,2.916146469,
872,4.185047937,-1.555877447,-1.972529888,-2.144955397,3.303401647,
873,4.189790176,-1.395815372,-1.705422401,-1.835754871,2.868233266,
874,4.194532416,-1.251353383,-1.551233292,-1.670768499,2.600707095,
875,4.199274655,-1.22002089,-1.67740202,-1.747520685,2.712186766,
876,4.204016947,-1.382650495,-2.035840988,-1.843118429,3.074647372,
877,4.208759187,-0.9586703181,-2.007354736,-1.614946365,2.748922258,
878,4.213501426,-0.3911104798,-1.575761795,-1.433708668,2.165990117,
879,4.218243666,-0.1581689417,-1.011844635,-0.237326622,1.05127109,
880,4.222985905,-0.09886452556,-0.176445961,0.5447044373,0.5810424215,
881,4.227728145,0.3124147654,0.8047761917,0.7314891815,1.131522924,
882,4.232470385,1.163483858,2.103259087,0.1654438972,2.409308024,
883,4.237212624,2.106518745,3.330706596,-0.03883886337,3.941133861,
884,4.241954864,1.863513947,3.926959991,-0.1499276161,4.349273191,
885,4.246697103,0.4928603172,4.159151077,-0.4994244576,4.217922921,
886,4.251439343,-1.218577504,3.036269188,-1.081557512,3.445813165,
887,4.256181582,-1.63871932,1.016706467,-2.23360467,2.950946097,
888,4.260923822,-1.612443686,-0.8954253197,-2.324687958,2.967479611,
889,4.265666062,-1.772210956,-2.295658588,-1.639968872,3.331707959,
890,4.270408301,-1.405516744,-3.093173981,-1.069160461,3.5617842,
891,4.275150593,-0.803602457,-3.612768173,-0.6026587486,3.749809108,
892,4.279892832,-0.6442155838,-3.992140293,-0.4583544731,4.069678938,
893,4.284635072,-0.4780552685,-4.086711884,0.1314001083,4.116675461,
894,4.289377312,-0.4153567255,-4.047832966,0.5810127258,4.110358709,
895,4.294119551,-0.5903567672,-4.123795986,0.7080516815,4.225582993,
896,4.298861791,-0.6479840279,-4.468727112,0.07793855667,4.516135485,
897,4.30360403,-0.03421348333,-4.365732193,-0.9576466084,4.469661639,
898,4.30834627,1.027935386,-3.452423573,-1.787172556,4.021177119,
899,4.31308851,1.20867157,-2.501022816,-1.102594614,2.988597827,
900,4.317830749,1.24716115,-2.252155781,-0.679210186,2.662506915,
901,4.322573041,1.33609271,-2.874274254,-0.9842162132,3.318927202,
902,4.32731528,0.9983026385,-3.173503399,-0.3832101822,3.348818004,
903,4.33205752,0.1788375974,-3.63136816,0.09962368011,3.637133827,
904,4.33679976,-0.3102347851,-4.004496098,0.4056515694,4.036928017,
905,4.341541999,-0.3381783366,-3.988127232,0.7764177322,4.077051373,
906,4.346284239,-0.4410007596,-4.004682064,1.104002476,4.177413263,
907,4.351026478,-0.4488833547,-4.020774364,1.358037949,4.267597664,
908,4.355768718,-0.4948967099,-4.811436653,1.063581467,4.952378313,
909,4.360510957,-1.040627837,-4.620835304,0.6765232086,4.784632573,
910,4.365253249,-1.192144632,-3.952802658,0.9945163727,4.246754113,
911,4.369995489,-1.216454864,-3.513720036,0.4319677353,3.743339024,
912,4.374737728,-1.501312375,-3.477867603,-0.6950001717,3.851302007,
913,4.379479968,-1.5512321,-3.789239407,-1.566548824,4.383917372,
914,4.384222207,-0.9319621325,-3.899058819,-2.569139957,4.761480149,
915,4.388964447,-0.2800608873,-3.688160419,-3.231207848,4.911381225,
916,4.393706687,-0.4509892464,-3.160200119,-2.899115801,4.31220692,
917,4.398448978,-0.4887183905,-2.669451714,-3.423498392,4.36865647,
918,4.403191218,-0.5064698458,-2.495017052,-3.796372414,4.571002658,
919,4.407933457,-0.7775121927,-2.399079323,-3.63461113,4.423856335,
920,4.412675697,-1.261795521,-1.955558777,-2.90094924,3.719118788,
921,4.417417937,-1.454742074,-1.483474731,-1.706671238,2.688809866,
922,4.422160176,-1.258811593,-0.8259429932,-0.06897974014,1.507165107,
923,4.426902416,-1.451189637,-0.206445694,1.018826485,1.785099043,
924,4.431644655,-1.466012001,0.5224256516,2.166899681,2.667878179,
925,4.436386947,-1.796118855,0.7934303284,2.621018887,3.274952615,
926,4.441129187,-1.92805481,0.8936185837,2.820890427,3.531766176,
927,4.445871426,-1.903493404,0.7438430786,2.576337337,3.288480461,
928,4.450613666,-1.603696465,0.7468118668,2.072967052,2.725208748,
929,4.455355905,-1.174863338,1.669765472,0.09656095505,2.043953183,
930,4.460098197,-0.6266612411,2.36917305,-0.3035206795,2.469374426,
931,4.464840437,-0.1352868676,2.859664917,-0.4513311386,2.898221139,
932,4.469582676,0.5297902226,2.69897747,-0.2509822845,2.761910421,
933,4.474324916,2.111488342,2.894523621,-2.103504658,4.15468192,
934,4.479067155,2.550025463,3.090532303,-2.82882905,4.904721559,
935,4.483809395,2.588346243,2.025878906,-1.649586678,3.67761578,
936,4.488551635,2.014469147,0.670375824,-1.121522188,2.401104268,
937,4.493293926,0.1786676645,-0.8260354996,0.6761267185,1.082314243,
938,4.498036166,-0.7013648748,-1.733217716,2.68145299,3.268967188,
939,4.502778405,-0.5164018869,-2.094026566,3.953093052,4.503172531,
940,4.507520645,-0.1331337094,-2.199440479,5.090074539,5.546541429,
941,4.512262885,0.08641791344,-2.310736656,5.749417305,6.196996958,
942,4.517005176,0.9821155667,-1.440761089,5.356190681,5.632860918,
943,4.521747416,-0.06921243668,-1.108763218,4.398793221,4.53690732,
944,4.526489655,-1.671280861,-1.98842001,2.241975546,3.431245867,
945,4.531231895,-1.670295477,-2.499510288,-0.7656135559,3.102193221,
946,4.535974135,-1.54087019,-2.468026638,-1.255178213,3.168739304,
947,4.540716426,-1.40652132,-2.058479309,-2.052939653,3.229582095,
948,4.545458666,-1.345391273,-1.333014011,-2.952884197,3.508066293,
949,4.550200905,-1.443398476,-0.8701019287,-3.772890091,4.132212018,
950,4.554943145,-1.505151987,-0.8838796616,-4.43332386,4.764565689,
951,4.559685385,-1.409376144,-1.092061043,-4.774415016,5.096467128,
952,4.564427676,-1.357231975,-1.629279613,-4.524778366,4.99702411,
953,4.569169916,-1.324788332,-1.954224586,-3.971329212,4.620120515,
954,4.573912155,-1.566510201,-1.902578354,-2.995281696,3.87884919,
955,4.578654395,-2.064937115,-1.901027203,-1.631211281,3.24633947,
956,4.583396687,-2.608875036,-1.977845192,-0.5404753685,3.318164279,
957,4.588138926,-2.858100176,-2.13876152,0.1286687851,3.572057266,
958,4.592881166,-2.806847811,-2.238340378,0.5692193508,3.634910308,
959,4.597623405,-2.723290205,-2.145720959,0.7508275509,3.547417368,
960,4.602365645,-2.438245296,-1.843779564,0.7817513943,3.155265195,
961,4.607107937,-2.086206436,-1.559702873,0.8692684174,2.746007634,
962,4.611850176,-1.942907333,-1.242692947,0.8660664558,2.463583929,
963,4.616592416,-1.859129071,-0.7009220123,0.7666285038,2.129641245,
964,4.621334655,-1.732613921,-0.03996753693,0.8013365269,1.909368648,
965,4.626076947,-1.288585424,0.6760845184,0.7104227543,1.619334172,
966,4.630819187,-0.8445305824,1.350266457,0.4385597706,1.651903775,
967,4.635561426,-0.182963118,2.014262199,0.1255574226,2.026448217,
968,4.640303666,0.3419362605,2.565556526,-0.08362078667,2.589593237,
969,4.645045957,0.9661509991,3.102239609,-0.4018497467,3.273961142,
970,4.649788197,1.635973215,3.693722725,-0.6905715466,4.098400296,
971,4.654530437,2.182405233,4.172927856,-0.8553886414,4.786220766,
972,4.659272676,2.754249334,4.6192379,-0.7710123062,5.433020168,
973,4.664014916,3.69529295,4.886492729,-1.008440971,6.208860956,
974,4.668757207,4.337117195,5.019355774,-1.055394888,6.717021387,
975,4.673499447,4.445715904,5.004501343,-0.7741575241,6.738601002,
976,4.678241687,4.247186184,4.867097855,-0.2287154198,6.463709674,
977,4.682983926,4.035577774,4.71430397,0.3596608639,6.216100533,
978,4.687726218,3.848834276,4.579576492,0.8547081947,6.042894359,
979,4.692468457,3.587434769,4.465164185,1.254499912,5.863544103,
980,4.697210697,3.184065342,4.373400688,1.540218115,5.624693549,
981,4.701952937,2.693804502,4.266329765,1.627593279,5.301623548,
982,4.706695228,2.245276928,4.118106842,1.518191099,4.930007775,
983,4.711437468,1.885646224,3.929030418,1.285701036,4.543783541,
984,4.716179707,1.635145426,3.747189522,1.042108536,4.219137362,
985,4.720921999,1.54934752,3.510870934,0.5281717777,3.873713706,
986,4.725664239,1.65136683,3.249382973,-0.1111550331,3.64662276,
987,4.730406478,1.917678237,3.020476341,-0.6517043114,3.636686082,
988,4.735148718,2.172711611,2.876532555,-0.832536459,3.699761105,
989,4.73989101,2.45152998,2.826577187,-0.6793847084,3.802775488,
990,4.744633249,2.804027081,2.910941124,-0.3380100727,4.055908888,
991,4.749375489,3.008939028,3.069606781,0.1127243042,4.299872862,
992,4.754117728,3.063918352,3.249897957,0.6464710236,4.513020849,
993,4.75886002,3.034657478,3.387531281,1.145418167,4.69004232,
994,4.76360226,2.93560338,3.528544426,1.579875946,4.854317766,
995,4.768344499,2.706343174,3.737999916,1.946730614,5.00866218,
996,4.773086791,2.340562344,4.018527031,2.071179867,5.090832704,
997,4.77782903,1.989014506,4.375284195,1.857274055,5.152548632,
998,4.78257127,1.775161386,4.756000519,1.364674568,5.256717184,
999,4.787313562,1.661155224,5.022408485,0.6552219391,5.330416444,
1000,4.792055801,1.654693127,5.059872627,-0.1917352676,5.327014432,
1001,4.796798041,1.639896393,4.882658958,-1.026872396,5.252055369,
1002,4.801540332,1.569295049,4.581548691,-1.840059042,5.180645967,
1003,4.806282572,1.454686165,4.114743233,-2.425920486,4.993226804,
1004,4.811024812,1.304153681,3.598932266,-2.836464643,4.764311278,
1005,4.815767103,1.198924303,3.086805344,-3.12239933,4.551391468,
1006,4.820509343,1.168080449,2.647669792,-3.283921003,4.377065732,
1007,4.825251582,1.108094096,2.263781548,-3.041922808,3.950427039,
1008,4.829993822,0.8643618226,1.94598484,-2.493072271,3.278625887,
1009,4.834736114,0.5029757619,1.6141119,-1.825035572,2.487789517,
1010,4.839478353,0.1634800434,1.246200562,-1.075527191,1.654237076,
1011,4.844220645,-0.1966971159,0.8545646667,-0.3816127777,0.9563466093,
1012,4.848962885,-0.6260925531,0.573846817,0.2216954231,0.8777476375,
1013,4.853705124,-1.074538946,0.3682966232,0.8701786995,1.430904371,
1014,4.858447364,-1.464877725,0.1976976395,1.457717896,2.076028075,
1015,4.863189655,-1.768567443,0.04353904724,1.98145771,2.65629462,
1016,4.867931895,-1.896594167,-0.09146499634,2.441779137,3.09317323,
1017,4.872674187,-1.838322997,-0.2092790604,2.754776001,3.318436376,
1018,4.877416426,-1.706341028,-0.3766732216,2.958689213,3.436178732,
1019,4.882158666,-1.566080332,-0.6586723328,3.123723507,3.555855086,
1020,4.886900957,-1.440932512,-1.018062592,3.246520042,3.694946594,
1021,4.891643197,-1.368038416,-1.544525623,3.364641666,3.946885108,
1022,4.896385437,-1.258700013,-2.120785236,3.349130154,4.15917402,
1023,4.901127728,-1.115978003,-2.650967598,3.197241783,4.30062683,
1024,4.905869968,-0.9188327789,-3.091911793,2.98757267,4.396562597,
1025,4.910612207,-0.6991369724,-3.460168362,2.676372528,4.429957958,
1026,4.915354499,-0.5156457424,-3.812028885,2.132211208,4.398156362,
1027,4.920096739,-0.4494137764,-4.131738663,1.246958256,4.3391407,
1028,4.924838978,-0.4403979778,-4.354087353,0.1575660706,4.379138514,
1029,4.92958127,-0.4610683918,-4.450209141,-0.8714461327,4.558109676,
1030,4.93432351,-0.4633016586,-4.432448387,-1.634182453,4.74676726,
1031,4.939065801,-0.3732709885,-4.296425819,-2.132147789,4.810889756,
1032,4.943808041,-0.1616456509,-4.085465431,-2.404787779,4.7434335,
1033,4.94855028,0.1436905861,-3.802219868,-2.443494558,4.521967333,
1034,4.953292572,0.4846177101,-3.44003582,-2.261457443,4.145225028,
1035,4.958034812,0.7364497185,-3.085584641,-1.867880344,3.6813269,
1036,4.962777103,0.8746294975,-2.837279797,-1.389495373,3.278083402,
1037,4.967519343,0.9009275436,-2.774393082,-0.8833918571,3.047836706,
1038,4.972261582,0.852925539,-2.863581181,-0.3996577263,3.01451579,
1039,4.977003874,0.762771368,-3.035576344,-0.02463150024,3.130040033,
1040,4.981746114,0.6680366993,-3.233053684,0.2464632988,3.310536711,
1041,4.986488353,0.5282043219,-3.45639801,0.4789443016,3.529174784,
1042,4.991230645,0.3537726402,-3.600587845,0.6544179916,3.676635802,
1043,4.995972885,0.202524662,-3.591585636,0.7348184586,3.671574838,
1044,5.000715176,0.08569765091,-3.46284008,0.6646051407,3.527081726,
1045,5.005457416,-0.03624391556,-3.293233395,0.4359278679,3.322157871,
1046,5.010199655,-0.1909782887,-3.151971817,0.07910585403,3.158742911,
1047,5.014941947,-0.3699781895,-3.046329021,-0.3151812553,3.084857143,
1048,5.019684187,-0.5578639507,-2.998253822,-0.6847043037,3.125629241,
1049,5.024426478,-0.7078540325,-3.015268326,-0.9600253105,3.242614532,
1050,5.029168718,-0.7605619431,-3.071164608,-1.119593143,3.356187618,
1051,5.03391101,-0.7331929207,-3.161157608,-1.185072422,3.454690424,
1052,5.038653249,-0.6064121723,-3.277971745,-1.108550072,3.513078101,
1053,5.043395489,-0.3982975483,-3.412046432,-0.8846325874,3.547291447,
1054,5.04813778,-0.1628456116,-3.527604103,-0.5413169861,3.572608778,
1055,5.05288002,0.03855109215,-3.641601562,-0.1400365829,3.644496998,0.0
1056,5.057622312,0.1384952068,-3.765839577,0.255408287,3.777030849,0.0
1057,5.062364551,0.1495957375,-3.911955833,0.6029825211,3.960980339,0.0
1058,5.067106843,0.07895755768,-4.130142689,0.8799209595,4.223573584,0.0
1059,5.071849082,-0.05213141441,-4.354115009,1.082702637,4.487012391,0.0
1060,5.076591322,-0.3202474117,-4.224995136,1.280056477,4.426249755,0.0
1061,5.081333614,-0.2735025883,-3.513085842,1.847480297,3.978662998,0.0
1062,5.086075853,-0.4284203053,-2.515891552,2.48619175,3.562920666,0.0
1063,5.090818145,-0.9882848263,-2.063034534,2.674429417,3.519288436,0.0
1064,5.095560385,-1.092323422,-1.829774857,2.153793335,3.029863399,0.0
1065,5.100302676,-1.205585718,-2.213864326,2.075857162,3.265549745,0.0
1066,5.105044916,-1.148064137,-2.803307056,2.070987225,3.669546266,0.0
1067,5.109787207,-0.7685570717,-3.361697674,2.365894318,4.182002767,0.0
1068,5.114529447,-0.3006774187,-3.84288311,2.532588005,4.612175139,0.0
1069,5.119271687,0.03776884079,-4.18180418,2.325125217,4.78488453,0.0
1070,5.124013978,0.2501085997,-4.40252161,1.948824883,4.821065159,0.0
1071,5.128756218,0.3581225872,-4.521965504,1.380534172,4.741550211,0.0
1072,5.13349851,0.01839005947,-4.582439899,0.9320232868,4.676297791,0.0
1073,5.138240749,-0.5665310621,-4.611721516,0.7555141449,4.707412708,0.0
1074,5.142983041,-1.086286306,-4.596015453,0.6533107758,4.767619003,0.0
1075,5.14772528,-1.440385342,-4.563315868,0.3919110298,4.801266073,0.0
1076,5.152467572,-1.513466835,-4.43118763,-0.01420164108,4.68254283,0.0
1077,5.157209812,-1.205072522,-3.999827385,-0.6800510883,4.232409287,0.0
1078,5.161952103,-0.8631746769,-3.159157753,-1.273970842,3.514021904,0.0
1079,5.166694343,-0.2492761612,-2.324899673,-1.931168079,3.032607335,0.0
1080,5.171436635,0.7225780487,-1.362505913,-2.44175005,2.88802436,0.0
1081,5.176178874,1.488668203,-0.2341384888,-3.050360918,3.402301512,0.0
1082,5.180921166,1.7600559,1.09321785,-3.640660286,4.188953253,0.0
1083,5.185663405,1.910090923,2.742944717,-4.222984314,5.385702329,0.0
1084,5.190405697,2.289320946,4.37583828,-5.392065048,7.311861359,0.0
1085,5.195147937,2.783280373,5.777853012,-6.501708508,9.132494105,0.0
1086,5.199890228,3.466698647,6.887852669,-7.055299759,10.45168736,0.0
1087,5.204632468,4.099000454,7.545547485,-6.972557068,11.06135813,0.0
1088,5.20937476,4.527351379,7.6559515,-6.553277969,11.04789374,0.0
1089,5.214116999,4.719743729,7.342646599,-6.025355339,10.60638237,0.0
1090,5.218859291,4.811692238,6.820590973,-5.62343502,10.06458468,0.0
1091,5.22360153,4.839776516,6.218395233,-5.245152473,9.465912553,0.0
1092,5.228343822,4.890597343,5.585706711,-4.817463875,8.850198869,0.0
1093,5.233086062,4.714055061,4.866621971,-4.346284389,8.049628099,0.0
1094,5.237828353,4.312140942,4.062925339,-3.948031425,7.119611924,0.0
1095,5.242570593,3.937890053,3.179093361,-3.5788517,6.198531451,0.0
1096,5.247312885,3.50703311,2.236252785,-3.154001951,5.219945982,0.0
1097,5.252055124,3.019611835,1.274276733,-2.542218447,4.147856249,0.0
1098,5.256797416,2.590034485,0.5193033218,-1.544280529,3.05986224,0.0
1099,5.261539655,2.371260643,-0.0673532486,-0.4632143974,2.417019047,0.0
1100,5.266281947,2.345312119,-0.5999288559,0.5158448219,2.475176649,0.0
1101,5.271024187,2.432883739,-1.017619133,1.32613945,2.951799084,0.0
1102,5.275766478,2.321938753,-1.327002048,1.90818119,3.285344649,0.0
1103,5.280508718,2.074986219,-1.606759071,2.38021183,3.542972041,0.0
1104,5.28525101,1.677893162,-1.689058304,2.649553299,3.56207469,0.0
1105,5.289993301,1.30177784,-1.576234341,2.835616112,3.495691487,0.0
1106,5.294735541,1.150118709,-1.496397018,3.035405397,3.574305948,0.0
1107,5.299477832,1.066765785,-1.725803852,3.08315134,3.69082787,0.0
1108,5.304220072,0.9694389105,-1.95565033,2.991693258,3.703323989,0.0
1109,5.308962364,0.4380112886,-1.993967056,2.932442904,3.573091084,0.0
1110,5.313704603,-0.4688863754,-1.906784534,2.703469038,3.341321076,0.0
1111,5.318446895,-1.235890508,-1.647332191,2.225127935,3.031884402,0.0
1112,5.323189135,-1.485692978,-1.269675255,1.631741047,2.545964988,0.0
1113,5.327931426,-1.476900578,-0.9219255447,1.200531244,2.114818502,0.0
1114,5.332673666,-1.342602968,-0.6351308823,0.9218642712,1.748086869,0.0
1115,5.337415957,-1.117343426,-0.4451274872,0.6739141941,1.37867877,0.0
1116,5.342158197,-0.9031829238,-0.1493005753,0.7414739132,1.178055016,0.0
1117,5.346900489,-0.5748337507,0.261267662,0.8368105888,1.048306536,0.0
1118,5.35164278,-0.3955956995,0.7189340591,1.10064435,1.372872945,0.0
1119,5.35638502,-0.349879235,1.127741814,1.349611044,1.793228108,0.0
1120,5.361127312,-0.3481548727,1.524508476,1.135497808,1.932535429,0.0
1121,5.365869551,-0.405967772,1.921539307,0.9094204903,2.164294057,0.0
1122,5.370611843,-0.6159585714,2.279916763,1.169190645,2.635229055,0.0
1123,5.375354082,-0.7758646011,2.561611176,1.41651845,3.02825729,0.0
1124,5.380096374,-0.6621543765,2.711994171,1.545659304,3.190990988,0.0
1125,5.384838614,-0.2864070833,2.822381973,1.572631955,3.243615311,0.0
1126,5.389580905,0.3105150461,2.86677742,1.467657089,3.235560184,0.0
1127,5.394323197,1.213396192,2.797489166,1.316211343,3.321247996,0.0
1128,5.399065437,2.824920177,2.47589016,1.026864052,3.894182311,0.0
1129,5.403807728,3.994009972,1.923920631,0.6460160017,4.480058362,0.0
1130,5.408549968,4.74540329,1.21142292,0.1976643801,4.901578224,0.0
1131,5.41329226,5.20651722,0.4365720749,-0.1851252317,5.228067337,0.0
1132,5.418034551,5.391264439,-0.2908382416,-0.5161108971,5.423715478,0.0
1133,5.422776791,5.287186623,-1.108085632,0.08260881901,5.402686403,0.0
1134,5.427519082,5.1205163,-1.90563488,0.8365411758,5.527289807,0.0
1135,5.432261322,4.956938267,-2.616618633,1.34950757,5.765336134,0.0
1136,5.437003614,4.744706631,-3.279285431,1.633752346,5.994589283,0.0
1137,5.441745905,4.417515278,-3.970287323,1.801121473,6.206582088,0.0
1138,5.446488145,4.060753345,-4.658985615,2.318100214,6.60071612,0.0
1139,5.451230437,3.667061806,-5.31216526,3.219479561,7.213285706,0.0
1140,5.455972676,3.210240364,-5.919891357,3.809289932,7.737017944,0.0
1141,5.460714968,2.593616962,-6.517291069,3.984944582,8.067323915,0.0
1142,5.46545726,1.78732264,-7.089172363,3.714356422,8.200446979,0.0
1143,5.470199499,0.8577675223,-7.582302094,2.973284006,8.189474216,0.0
1144,5.474941791,0.01713752747,-7.936454773,1.800860047,8.138224927,0.0
1145,5.47968403,-0.6954447031,-7.940671444,-1.037416101,8.038292013,0.0
1146,5.484426322,-1.33031702,-7.68396616,-4.196070671,8.855511752,0.0
1147,5.489168614,-1.99606204,-7.30352354,-6.40075922,9.914405598,0.0
1148,5.493910853,-2.583060265,-6.742588997,-7.913294315,10.71237292,0.0
1149,5.498653145,-2.184569359,-4.811853886,-8.87846756,10.33215695,0.0
1150,5.503395437,-0.4380140305,-0.8933477402,-9.470327377,9.522448588,0.0
1151,5.508137676,1.934526086,4.232081413,-9.777425766,10.82824819,0.0
1152,5.512879968,4.255180359,9.735743523,-10.20279217,14.73052035,0.0
1153,5.51762226,5.378269672,14.44965744,-10.52234459,18.66649727,0.0
1154,5.522364499,4.758275986,17.32732773,-10.53265095,20.82820714,0.0
1155,5.527106791,2.629060268,18.33411598,-10.16273594,21.12659387,0.0
1156,5.53184903,-0.2484357357,17.94362831,-9.401799202,20.25905589,0.0
1157,5.536591322,-2.877227306,16.61396027,-8.139838219,18.72322298,0.0
1158,5.541333614,-4.577397346,14.64213753,-6.17125082,16.53569153,0.0
1159,5.546075853,-5.198439598,12.27912807,-3.556652069,13.80038168,0.0
1160,5.550818145,-5.063921928,9.773073196,-0.6043229103,11.02367775,0.0
1161,5.555560437,-4.566409588,7.40062809,2.327080727,9.002038511,0.0
1162,5.560302676,-3.857179403,5.321240425,5.055142403,8.291435179,0.0
1163,5.565044968,-3.027602196,3.55578804,7.433790207,8.779022752,0.0
1164,5.56978726,-2.201637506,2.053668976,9.296536446,9.771916591,0.0
1165,5.574529499,-1.317696452,0.7694702148,10.3121748,10.42445957,0.0
1166,5.579271791,-0.4398976266,-0.363524437,10.4143362,10.42995966,0.0
1167,5.584014082,0.2205765843,-1.368920326,9.87416935,9.971048954,0.0
1168,5.588756322,0.5885053277,-2.244085312,8.970623016,9.265761421,0.0
1169,5.593498614,0.6719733477,-2.964955807,7.889369965,8.454860706,0.0
1170,5.598240905,0.5484032631,-3.474081516,6.679176331,7.548601524,0.0
1171,5.602983145,0.3148497939,-3.793085098,5.38415432,6.593613781,0.0
1172,5.607725437,0.07141435891,-3.955627918,4.087462902,5.688536298,0.0
1173,5.612467728,-0.1170278713,-3.988240719,2.861344099,4.909893034,0.0
1174,5.617209968,-0.2284535468,-3.927048206,1.791649938,4.322488651,0.0
1175,5.62195226,-0.2667610347,-3.812915802,0.9027406573,3.927394691,0.0
1176,5.626694551,-0.2213802636,-3.65555191,0.1616640389,3.665815633,0.0
1177,5.631436791,-0.1154019162,-3.478992462,-0.4282064438,3.507145123,0.0
1178,5.636179082,0.01596862264,-3.297660351,-0.8826175928,3.413771024,0.0
1179,5.640921374,0.1758644432,-3.149870396,-1.219568729,3.382300947,0.0
1180,5.645663614,0.3169941604,-3.033213615,-1.46236372,3.382214923,0.0
1181,5.650405905,0.5414600372,-2.907014847,-1.637047768,3.379917112,0.0
1182,5.655148197,0.8847248554,-2.75215435,-1.757888556,3.38338053,0.0
1183,5.659890489,1.292755246,-2.599728107,-1.839154959,3.436901704,0.0
1184,5.664632728,1.65757823,-2.454473495,-1.842350721,3.488016902,0.0
1185,5.66937502,1.937708735,-2.304369926,-1.77206099,3.493570674,0.0
1186,5.674117312,2.148954153,-2.14218235,-1.671331525,3.464144662,0.0
1187,5.678859551,2.314490557,-1.955896378,-1.576045036,3.415598796,0.0
1188,5.683601843,2.445697308,-1.752646446,-1.486121655,3.355854952,0.0
1189,5.688344135,2.551609039,-1.534767151,-1.396810055,3.288965981,0.0
1190,5.693086374,2.621896744,-1.309402466,-1.305497169,3.208301764,0.0
1191,5.697828666,2.648431778,-1.081309319,-1.204748273,3.104003725,0.0
1192,5.702570957,2.622802258,-0.8553056717,-1.084387302,2.964209051,0.0
1193,5.707313249,2.507413864,-0.6553649902,-0.9487633705,2.759851353,0.0
1194,5.712055489,2.314978838,-0.4911403656,-0.7901085019,2.4949183,0.0
1195,5.71679778,2.094899416,-0.3292398453,-0.6101888418,2.206656489,0.0
1196,5.721540072,1.878163457,-0.1457901001,-0.4498585463,1.936782238,0.0
1197,5.726282364,1.701219797,0.07597255707,-0.3169213533,1.732154662,0.0
1198,5.731024603,1.545194149,0.3121290207,-0.2022126317,1.589320431,0.0
1199,5.735766895,1.398245096,0.5148410797,-0.1081357002,1.493935747,0.0
1200,5.740509187,1.270061255,0.6746006012,-0.01559698582,1.438188036,0.0
1201,5.745251426,1.189803958,0.7770967484,0.0901671648,1.423953276,0.0
1202,5.749993718,1.186854124,0.8080844879,0.1926090717,1.448696485,0.0
1203,5.75473601,1.206228137,0.813038826,0.3136792183,1.488090422,0.0
1204,5.759478301,1.212181807,0.8612957001,0.4561008215,1.555391582,0.0
1205,5.764220541,1.253524184,0.9670591354,0.6711784601,1.719594946,0.0
1206,5.768962832,1.352606058,1.113328934,0.9771959782,2.00598017,0.0
1207,5.773705124,1.532132506,1.280808449,1.305835366,2.386023115,0.0
1208,5.778447416,1.800327778,1.452795029,1.501547813,2.7579774,0.0
1209,5.783189655,2.14136076,1.584021568,1.535057902,3.074240231,0.0
1210,5.787931947,2.565437794,1.684157372,1.514149904,3.422061814,0.0
1211,5.792674239,3.04619503,1.762515068,1.598493576,3.865351891,0.0
1212,5.79741653,3.495953083,1.808783531,1.975750327,4.40419972,0.0
1213,5.80215877,3.843788862,1.760400772,2.4030509,4.862959729,0.0
1214,5.806901062,4.024493694,1.586641312,2.596123219,5.045179473,0.0
1215,5.811643353,4.037762165,1.32612896,2.642128229,5.004296444,0.0
1216,5.816385593,3.950179815,1.036297798,2.713362217,4.903077423,0.0
1217,5.821127885,3.859927177,0.7865457535,2.781009197,4.822002094,0.0
1218,5.825870176,3.785976887,0.5651683807,2.695032597,4.681478077,0.0
1219,5.830612468,3.708554268,0.3199186325,2.419472933,4.439546369,0.0
1220,5.83535476,3.619910717,0.04387950897,2.069919348,4.170161282,0.0
1221,5.840096999,3.546396255,-0.2817573547,1.663851261,3.927431047,0.0
1222,5.844839291,3.454105377,-0.5777864456,1.000958443,3.64233427,0.0
1223,5.849581582,3.398732185,-0.7154159546,0.6981937885,3.542693188,0.0
1224,5.854323874,3.440036774,-0.8220643997,0.734092474,3.612275549,0.0
1225,5.859066114,3.549774408,-0.9192647934,0.7976464033,3.752623868,0.0
1226,5.863808405,3.665137768,-1.035311699,0.7683336735,3.885285293,0.0
1227,5.868550697,3.765728712,-1.169979095,0.751275897,4.014222128,0.0
1228,5.873292989,3.856741667,-1.311257362,0.7850451469,4.148511545,0.0
1229,5.87803528,3.933646917,-1.454376221,0.8676959276,4.282719286,0.0
1230,5.88277752,3.991832733,-1.592160225,0.9660588503,4.404880527,0.0
1231,5.887519812,4.021781445,-1.688720226,1.065897942,4.490282888,0.0
1232,5.892262103,4.033231258,-1.724909782,1.157648087,4.536784901,0.0
1233,5.897004395,4.031163216,-1.683959961,1.238745809,4.540978881,0.0
1234,5.901746635,3.991993904,-1.568247318,1.316399813,4.486460013,0.0
1235,5.906488926,3.923212767,-1.401637077,1.41197753,4.398848196,0.0
1236,5.911231218,3.820300102,-1.203100204,1.469761133,4.266420134,0.0
1237,5.91597351,3.678501844,-0.9580850601,1.445616722,4.066830524,0.0
1238,5.920715801,3.533874512,-0.6591653824,1.333443284,3.834167323,0.0
