"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.394776070E-1,-3.187908411E0,-1.047027779E1,-2.068411255E1,2.340132451E1
6.442189610E-1,-2.897546768E0,-1.038327789E1,-1.989348793E1,2.262651319E1
6.489603150E-1,-2.576254368E0,-1.027305412E1,-1.909999657E1,2.183993124E1
6.537016700E-1,-2.241950035E0,-1.020279026E1,-1.819994545E1,2.098478695E1
6.584430240E-1,-1.893795252E0,-1.019750404E1,-1.712576485E1,2.002167253E1
6.631843780E-1,-1.484315515E0,-1.027039814E1,-1.592898464E1,1.901096584E1
6.679256800E-1,-1.156434655E0,-1.034938622E1,-1.446098518E1,1.782041606E1
6.726670340E-1,-6.431376934E-1,-1.039154053E1,-1.277153587E1,1.647755653E1
6.774083880E-1,6.739616394E-3,-1.031600666E1,-1.109808350E1,1.515214493E1
6.821497430E-1,8.079604506E-1,-1.012294579E1,-9.626843452E0,1.399296060E1
6.868910970E-1,1.646608949E0,-9.990150452E0,-8.410216331E0,1.316230093E1
6.916324510E-1,2.399388313E0,-9.972809792E0,-7.341161251E0,1.261374837E1
6.963737530E-1,2.890991449E0,-9.992641449E0,-6.111453533E0,1.206484890E1
7.011151070E-1,3.132184029E0,-9.853410721E0,-4.792755127E0,1.139608623E1
7.058564610E-1,3.350117922E0,-9.557300568E0,-3.610935450E0,1.075193653E1
7.105978150E-1,3.496860504E0,-9.134492874E0,-2.792997837E0,1.017191380E1
7.153391700E-1,3.491142273E0,-8.790002823E0,-2.436535358E0,9.766725580E0
7.200805240E-1,3.351342678E0,-8.458118439E0,-2.586531639E0,9.458404262E0
7.248218780E-1,3.176876068E0,-8.134967804E0,-3.119159222E0,9.273585982E0
7.295631800E-1,2.831681013E0,-7.837944984E0,-3.707100391E0,9.121096001E0
7.343045340E-1,2.397057533E0,-7.529782295E0,-4.300942421E0,8.996755634E0
7.390458880E-1,1.641575098E0,-7.197883606E0,-4.544419289E0,8.669258554E0
7.437872430E-1,9.179173708E-1,-6.822617531E0,-4.958643913E0,8.484033930E0
7.485285970E-1,1.773604453E-1,-6.501090050E0,-5.255094528E0,8.361318500E0
7.532699510E-1,-8.351624608E-1,-6.237431526E0,-5.356214046E0,8.263902062E0
