"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.109931750E0,-7.016587447E0,-1.908232689E0,2.343497375E0,7.639753356E0
1.119921750E0,-6.106175970E0,-1.278087906E0,2.756566031E0,6.820377552E0
1.129910750E0,-4.773787311E0,-7.599311896E-1,2.538982074E0,5.460125518E0
1.139899750E0,-3.654207482E0,-1.206207499E-1,2.087934875E0,4.210374535E0
1.149888750E0,-3.035739881E0,5.092822507E-1,1.749727829E0,3.540710735E0
1.159877750E0,-2.959956458E0,8.612989587E-1,1.381202384E0,3.378002095E0
1.169866750E0,-2.785941566E0,7.937910998E-1,8.933507636E-1,3.031443601E0
1.179855750E0,-2.591490655E0,7.744457330E-1,6.835137820E-1,2.789763628E0
1.189845750E0,-2.386064520E0,8.413788106E-1,8.392248425E-1,2.665618228E0
1.199834750E0,-1.937654416E0,8.574915442E-1,7.002549452E-1,2.231625724E0
1.209823750E0,-1.468890738E0,9.829245526E-1,1.288112372E-1,1.772109763E0
1.219812750E0,-1.079984239E0,1.116179820E0,-4.468529910E-2,1.553776085E0
1.229801750E0,-7.008782583E-1,1.128467305E0,-1.217682660E-1,1.333977624E0
1.239790750E0,-3.124389517E-1,9.616041425E-1,-2.846816343E-1,1.050401951E0
1.249780750E0,1.935978019E-1,6.395155308E-1,-6.254830903E-1,9.152536912E-1
1.259769750E0,6.815228051E-1,2.946423662E-1,-8.504009181E-1,1.128923903E0
1.269758750E0,9.720960939E-1,6.675605312E-2,-1.124162877E0,1.487672464E0
1.279747750E0,9.459719038E-1,-5.369732022E-2,-1.453524256E0,1.735073199E0
1.289736750E0,9.508929205E-1,1.030713554E-1,-1.569520735E0,1.837992489E0
1.299725750E0,1.189468675E0,3.823223881E-1,-1.647205965E0,2.067436487E0
1.309715750E0,1.688796333E0,6.532405539E-1,-1.715377191E0,2.494248420E0
1.319704750E0,2.434993436E0,8.494772042E-1,-1.894772691E0,3.200151263E0
1.329693750E0,2.819236196E0,1.075469750E0,-2.282593946E0,3.783511998E0
1.339682750E0,2.791122783E0,1.291426866E0,-2.836070330E0,4.183472799E0
1.349671750E0,2.685168312E0,1.652158118E0,-3.321925419E0,4.579841024E0
1.359660750E0,2.572770794E0,2.071533143E0,-3.106066682E0,4.534098516E0
1.369650750E0,3.032644365E0,2.285182655E0,-2.223752831E0,4.400462278E0
1.379639750E0,3.823308958E0,2.775741390E0,-2.294862574E0,5.252506629E0
1.389628750E0,4.070439774E0,3.282268141E0,-3.045457368E0,6.051163085E0
1.399617750E0,3.771160566E0,3.452595486E0,-3.177620230E0,6.019911787E0
1.409606750E0,3.353602125E0,3.137172115E0,-3.166219913E0,5.577942688E0
1.419595750E0,2.807206720E0,2.230419534E0,-3.123520036E0,4.755161225E0
1.429584750E0,2.410415835E0,1.333014018E0,-2.675194132E0,3.839751882E0
1.439574750E0,2.018013870E0,5.943782419E-1,-1.978910615E0,2.888209255E0
1.449563750E0,1.376093672E0,-2.418713911E-1,-1.584788400E0,2.112744622E0
1.459552750E0,6.481235093E-1,-9.091994955E-1,-1.428836142E0,1.813361664E0
1.469541750E0,1.814765239E-1,-1.390034165E0,-1.037331725E0,1.743899600E0
1.479530750E0,-2.293114257E-1,-1.508082140E0,-6.558400798E-1,1.660428162E0
1.489519750E0,-4.277811277E-1,-1.332459117E0,-8.287498480E-1,1.626428696E0
1.499509750E0,-8.327008116E-1,-1.110957233E0,-1.210109931E0,1.841733602E0
1.509498750E0,-1.495589710E0,-1.292029276E0,-6.424984878E-1,2.078204161E0
1.519487750E0,-1.479676512E0,-1.751291959E0,-2.500684565E-1,2.306295805E0
